Complaint;Date;Status;ComplaintType;Report_name
35. Complaint of Shri Rakesh Kumar Singla, Press Reporter, Lehragaga, Sangrur District, Punjab against the Police Authorities;August 28, 2000;Upheld;Harassment of Newsmen;AnnualReport2001
36. Complaint of Shri Sahil Pandit, Executive Editor, Deler Shakti, New Delhi against Police Authorities;August 28, 2000;Upheld;Harassment of Newsmen;AnnualReport2001
37. Complaint of Smt. Deepa Nand Kumar W/o Printer/Publisher, Crime Bi-weekly, Calicut against the Police Authorities;August 28, 2000;Sub-judice;Harassment of Newsmen;AnnualReport2001
38. Complaint of Shri Mitrabhanu Mohapatra, Staff Correspondent, Matrubhasha, District Deogarh (Orissa) against B.D.O. Tileibani and the Chairman, Deogarh Municipality, Deogarh, Orissa;August 28, 2000;Advise;Harassment of Newsmen;AnnualReport2001
39. Complaint of Shri Mitrabhanu Mohapatra, Staff Correspondent, Matrubhasha, District Deogarh (Orissa) against B.D.O. Tileibani and the Chairman, Deogarh Municipality, Deogarh, Orissa;August 28, 2000;Advise;Harassment of Newsmen;AnnualReport2001
40. Complaint of District Journalist Union, Udhamsinghnagar, U.P. against District Magistrate, Udhamsinghnagar, U.P.;August 28, 2000;Advise;Harassment of Newsmen;AnnualReport2001
41. Complaint of Pandit Sanjib Narayan Dass, Editor, Jyotish Phalak against unknown miscreants;August 28, 2000;Directions;Harassment of Newsmen;AnnualReport2001
42. Complaint of Pandit Sanjib Narayan Dass, Editor, Jyotish Phalak against unknown miscreants;August 28, 2000;Directions;Harassment of Newsmen;AnnualReport2001
43. Complaint of Shri N. Tombi Raj, Convenor, Journalists Front Manipur through M/o I & B against Home (Police) Department, Manipur;August 28, 2000;Dismissed being devoid of substance;Harassment of Newsmen;AnnualReport2001
44. Complaint of Editor, Dainik Agradoot and Ajir Batori, Guwahati against Government of Assam;August 28, 2000;Dismissed being devoid of substance;Harassment of Newsmen;AnnualReport2001
45. Complaint of Managing Editor, Dainik Sambad, Agartala against Shri Ranjit Deb and Associates;August 28, 2000;Dismissed on merits.;Harassment of Newsmen;AnnualReport2001
46. Complaint of the Managing Editor, Dainik Sambad, Agartala regarding attack on Press Photographer and Reporters by an armed mob of CPI (M) cadres at Dukli;August 28, 2000;Directions;Harassment of Newsmen;AnnualReport2001
47. Complaint of Shri Sanjay Kumar, Danapur Correspondent, Prabhat Khabar against Police Authorities;Oct.16, 2000;Directions;Harassment of Newsmen;AnnualReport2001
48. Complaint of Shri Abhay Chand Mehra, President, Bihar Working Journalists Union against District Administration and Police Authorities;Oct.16, 2000;Strong disapproval;Harassment of Newsmen;AnnualReport2001
49. Complaint of Shri Akhilesh Kumar Thakur, Correspondent, Dharmyudh Samachar, Bagaha, Bihar against Local Police Authorities;Oct.16, 2000;Upheld;Harassment of Newsmen;AnnualReport2001
50. Complaint of Shri Ramji Singh Sharma, Journalist, District Gaya, Bihar against Railway Protection Force;Oct.16, 2000;Dismissed on merits;Harassment of Newsmen;AnnualReport2001
51. Complaint of Shri Komal Chand Verma, Journalist, Mirzapur against the anti social elements;Oct.16, 2000;Directions;Harassment of Newsmen;AnnualReport2001
52. Complaint of Shri Yagya Prakash Gupta, Journalist, Bhind, Madhya Pradesh against Police Authorities;Oct.16, 2000;Strong disapproval;Harassment of Newsmen;AnnualReport2001
53. Complaint of Shri Yagya Prakash Gupta, Journalist, Bhind, Madhya Pradesh (through Shri Bharat Singh Rawat, President, M.P. Aanchalik Patrakar Sangh, District Bhind) against Police Authorities;Oct.16, 2000;Strong disapproval;Harassment of Newsmen;AnnualReport2001
54. Complaint of Dr. Gopal Narayan Avate, Journalist, Gopal Hospital, Sohagpur, District Hoshangabad against Police Authorities;Oct.16, 2000;Directions;Harassment of Newsmen;AnnualReport2001
55. Complaint of Press Club Kareli, District Narsinghpur, M.P. against Col. Ajay Mushram, Minister of Finance, Government of M.P., Bhopal;October16, 2000;Upheld;Harassment of Newsmen;AnnualReport2001
56. Complaint of the Editor, Thane Darshan against Commissioner, Thane Municipal Committee and Police Authorities;October16, 2000;Dismissed for lack of substance;Harassment of Newsmen;AnnualReport2001
57. Complaint of Shri S.K. Mangal, Correspondent, Amar Ujala, Dhaulpur against Police Administration;October16, 2000;Upheld;Harassment of Newsmen;AnnualReport2001
58. Complaint of Shri Ashok Kumar, News Editor, Dainik Janpriya, Lalitpur, U.P. against S.H.O. Lalitpur, U.P.;December18, 2000;Upheld;Harassment of Newsmen;AnnualReport2001
59. Complaint of Shri Digvijay Narayan, Journalist, Amar Ujala, Balia, U.P. against Police Authorities, Uttar Pradesh;December18, 2000;Settled;Harassment of Newsmen;AnnualReport2001
60. Complaint of Shri Vivek Vikram Singh, Advocate/Journalist, Janpad Sultanpur against Police Authorities;December18, 2000;Upheld;Harassment of Newsmen;AnnualReport2001
61. Complaint of Shri Lal Bahadur Shastri, Editor, Shastri Samvad and Fatehpur Ki Samasya, Fatehpur against District Administration and Chakbandi Department;December18, 2000;Proceedings dropped;Harassment of Newsmen;AnnualReport2001
62. Complaint of Faiz Md. Khan, Editor, Weekly Changez, Mainpuri against District Magistrate, Mainpuri;December18, 2000;Dismissed being baseless;Harassment of Newsmen;AnnualReport2001
63. Complaint of Shri Mahesh Singh Bhadoria, Khiri against Border Police, U.P.;December18, 2000;Proceedings dropped;Harassment of Newsmen;AnnualReport2001
64. Complaint of Editor, Rashtra Chinha, Gorakhpur against Assistant Commissioner;December18, 2000;Upheld;Harassment of Newsmen;AnnualReport2001
65. Complaint of Shri Bhara Lal Tripathi, Local Correspondent, Hindustan, Goda, U.P. against Police Authorities;December18, 2000;Upheld;Harassment of Newsmen;AnnualReport2001
66. Complaint of Shri Satyanarayan Mishra, Chief Editor, Dainik Hindu Ki Lalkar, Bhiwani against Police Authorities;December18, 2000;Dismissed being baseless;Harassment of Newsmen;AnnualReport2001
67. Complaint of Shri Praveen Kumar, Correspondent, Dainik Mazdoor Morcha, Karnal against the Police Authorities;December 18, 2000;Upheld;Harassment of Newsmen;AnnualReport2001
68. Complaint of Shri Satish Chandra Gaur, Editor, District Gazette Weekly, Mainpuri against D.M. Mainpuri;December 18, 2000;Dismissed;Harassment of Newsmen;AnnualReport2001
69. Complaint of Shri Tejinder Singh Sehgal, Press Reporter, Desh Sewak Daily, Chandigarh regarding manhandling of Press Representatives by the Security Staff at the residence of Chief Minister of Punjab;December 18, 2000;Upheld;Harassment of Newsmen;AnnualReport2001
70. Complaint of Shri Rajkishore Gupta, Dainik Jagran against the Government of Uttar Pradesh;December 18, 2000;Directions;Harassment of Newsmen;AnnualReport2001
71. Complaint of Shri Rajesh Tiwari, Aaj against the Government of Uttar Pradesh;December 18, 2000;Directions;Harassment of Newsmen;AnnualReport2001
72. Complaint of Shri Shailendra Tiwari, Hindustan against the Government of Uttar Pradesh;December 18, 2000;Directions;Harassment of Newsmen;AnnualReport2001
73. Complaint of Shri Ravindra Tripathi, Beete Saat Din against the Government of Uttar Pradesh;December 18, 2000;Directions;Harassment of Newsmen;AnnualReport2001
74. Complaint of Shri Kamta Prasad Tiwari against the Government of Uttar Pradesh;December 18, 2000;Directions;Harassment of Newsmen;AnnualReport2001
75. Complaint of Dr. Kailash Verma, Journalist, Aaj, Bareilly against Shri Ramsharan Singh, Supervisor, PWD, Garhmukteshwar;December 18, 2000;Dismissed;Harassment of Newsmen;AnnualReport2001
76. Complaint of Dr. Kailash Verma, Journalist, Aaj, Bareilly against Shri Ramsewak Gautam, C.O. Police Garhmukteswar, Ghaziabad and local police authorities;December 18, 2000;Dismissed;Harassment of Newsmen;AnnualReport2001
77. Complaint of the Editor, Police Pratigya, Alhajanj, District Shahjahanpur against the police authorities;December 18, 2000;Dismissed on merits;Harassment of Newsmen;AnnualReport2001
78. Complaint of Shri Ashok Kumar Jain, Corres-pondent, Dainik Jagran (Lucknow), Tikuniya, District Khiri, U.P. against Shri Tej Bahadur Singh, Police Inspector, Tikuniya, Uttar Pradesh;December 18, 2000;Upheld;Harassment of Newsmen;AnnualReport2001
79. Complaint of Shri Mafat Lal Aggarwal, Journalist, Dainik Jagran, District Mathura, U.P. against the Station House Officer, Nahuzil, Uttar Pradesh;December18, 2000;Upheld;Harassment of Newsmen;AnnualReport2001
80. Complaint of Shri Ratiram, Representative, Shah Times, Bijnor against police authorities;December18, 2000;Upheld;Harassment of Newsmen;AnnualReport2001
81. Complaint of Shri Parsi Lal Verma, Journalist, Bageshwar, Uttarakhand, against Dainik Jagran and others;December18, 2000;Dismissed;Harassment of Newsmen;AnnualReport2001
82. Complaint of Shri P. Vishnumurthy, Editor, Janmitra, Yanam, Pondicherry against Government of Pondicherry;December18, 2000;Dismissed;Harassment of Newsmen;AnnualReport2001
83. Complaint of Shri Gajendra Baskara, Editor, April (Tamil Weekly), Pondicherry against Government of Pondicherry;December18, 2000;Dismissed on merits;Harassment of Newsmen;AnnualReport2001
84. Complaint of Shri Devodasam K.M.S., Editor, News Times Observer, English Weekly, Pondicherry against Government of Pondicherry;December18, 2000;Dismissed on merits;Harassment of Newsmen;AnnualReport2001
85. Complaint of Shri Abdul Rehman, Chief Editor, Tumsar Patrika, Tumsar, Maharashtra against Telecom Department, Bhandara, Maharashtra;December18, 2000;Directions;Harassment of Newsmen;AnnualReport2001
86. Complaint of Shri Anil Kumar Shukla, Chief Editor, Nishpaksh Azamgarh Sanket, Azamgarh against Shri Deep Bahadur, Court Clerk, Civil Court;March 26, 2001;Directions;Harassment of Newsmen;AnnualReport2001
87. Complaint of Shri Sharad Audichaya, Editor, Semariya Express, Semariya, M.P. against police authorities;March 26, 2001;Directions;Harassment of Newsmen;AnnualReport2001
88. Complaint of Shri Charanjit Singh, Chief Editor, Rustam-e-Hind, Nangloi, New Delhi against police authorities;March 26, 2001;Assurance;Harassment of Newsmen;AnnualReport2001
"89. Complaint of Shri Vijay Kumar Singh Sikarvar ""Fauji"", Gwalior, M.P. against the Director General of Police. Madhya Pradesh";March 26, 2001;Dismissed;Harassment of Newsmen;AnnualReport2001
90. Complaint of Shri Chandan Kumar Roy, Correspondent, Jugasankha, Bengali Daily, Silchar against police authorities;March 26, 2001;Proceedings dropped;Harassment of Newsmen;AnnualReport2001
91. Complaint of Shri Sanjay Shrivastava, Editor, Koyla Ispat Darpan, Bokaro against Sub Divisional Manager (Phones), Bokaro;March 26, 2001;Dismissed with observation;Harassment of Newsmen;AnnualReport2001
92. Complaint of Shri Prajnanda Chaudhuri, General Secretary, West Bengal Union of Journalists, Kolkata regarding assault on journalists of the State by supporters of the ruling political party;March 26, 2001;Sub-judice;Harassment of Newsmen;AnnualReport2001
93. Complaint of Shri Pranay Kumar, Representative of Begusarai Times, Saharsa against S.D.O.Small Irrigation Department;March 26, 2001;Upheld;Harassment of Newsmen;AnnualReport2001
94. Complaint of Shri Arun Kumar Jha, Publisher/Editor, Drishtipat, Hindi monthly, Ranchi against Sub Divisional Magistrate, Ranchi;March 26, 2001;Advise;Harassment of Newsmen;AnnualReport2001
95. Complaint of the Managing Editor, Dainik Sambad, Agartala against anti social elements;March 26, 2001;Proceedings dropped with observations;Harassment of Newsmen;AnnualReport2001
96. Complaint of Shri Anup Kumar Jena, Editor, Nyaydata against District authorities, Kandhamal, Orissa;March 26, 2001;Upheld;Harassment of Newsmen;AnnualReport2001
97. Complaint of Editor, Khilafat Bulletin, Devband against Shri Mritunjay Kumar Narayan, ex-Sub-Divisional Magistrate, Devband, U.P.;March 26, 2001;Dismissed;Harassment of Newsmen;AnnualReport2001
98. Complaint of Shri Krishan Kant Soni, Journalist, Amar Ujala, district Mahoba, U.P. against police authorities;March 26, 2001;Sub-judice;Harassment of Newsmen;AnnualReport2001
99. Complaint of Shri Bansi Lal Gupta, Editor, Nav Jammu, Jammu Tawi against local police authorities;March 26, 2001;Directions;Harassment of Newsmen;AnnualReport2001
100. Complaint of Shri Sanjay Varshney, Tehsil Corres-pondent, Dainik Aaj, Eta against Area Officer, Jalesar and SHO, Jalesar;March 26, 2001;Dismissed;Harassment of Newsmen;AnnualReport2001
101. Complaint of Mohd. Salauddin, Journalist, Saharanpur, U.P. against Police Sub Inspector;March 26, 2001;Sub-judice;Harassment of Newsmen;AnnualReport2001
102. Complaint of Shri Anamisharan Tripathi, Tehsil Correspondent of Dainik Aaj, Chakranagar, District Itawah, U.P. against the Superintendent of Police, Kanpur;March 26, 2001;Sub-judice;Harassment of Newsmen;AnnualReport2001
103. Complaint of Shri Rajendra Kumar Manav, journalist, Aaj, Sonbhadra against Sub Divisional Magistrate;March 26, 2001;Directions;Harassment of Newsmen;AnnualReport2001
104. Complaint of Shri Vijay Kumar Das, Publisher, Rashtriya Hindi Mail, Bhopal against the Commissioner, Public Relations Department, and the Secretary, Public Relations Department, Government of M.P. Bhopal;April 17, 2000;Closed with directions;Facilities to the Press;AnnualReport2001
105. Complaint of Chief Editor, Hindubhoomi, Ajmer against D.A.V.P.;April 17, 2000;Withdrawn;Facilities to the Press;AnnualReport2001
106. Complaint of the President, Rajasthan Small and Periodical Newspaper Editor's Council, Beawar against the D.A.V.P.;April 17, 2000;Outside jurisdiction;Facilities to the Press;AnnualReport2001
107. Complaint of Sh. Avinash Acharya, Regional President, Rajasthan Laghu Samacharpatra Sangh, Bikaner against the Director, I&PRD, Government of Rajasthan;April 17, 2000;Advise;Facilities to the Press;AnnualReport2001
103. Complaint of Sh. Shaikhzada Zulfiquar Chisty, Editor, Publisher, Ajmer Adalat against Information and Public Relations Department, Government of Rajasthan, Jaipur;April 17, 2000;Directions;Facilities to the Press;AnnualReport2001
109. Complaint of Shri Avinash Acharya, State President, Rajasthan Small Newspapers Union, Bikaner against Chief Election Officer, Government of Rajasthan;April 17, 2000;Directions;Facilities to the Press;AnnualReport2001
110. Complaint of Shri Ghanshyam Verma, Rajasthan Small & Periodicals Newspaper Editor's Council, Beawar against Government of India, (Ministry of Railways);April 17, 2000;Proceedings dropped;Facilities to the Press;AnnualReport2001
111. Complaint of Shri Ravindra Shah, Editor, Dainik Bhaskar, Udaipur against the General Manager, Telecommunications Department, Udaipur-Rajasthan;April 17, 2000;Assurance;Facilities to the Press;AnnualReport2001
112. Complaint of the Publisher, Hamara Nara, Urdu daily, Patna against the Director, Information and Public Relations Department, Government of Bihar, Patna;April 17, 2000;Directions;Facilities to the Press;AnnualReport2001
113. Complaint of Shri B. Kumar, Editor, Pratah Kamal, Muzaffarpur, Bihar against the Director, Information and Public Relations Department, Government of Bihar, Patna;April 17, 2000; Directions;Facilities to the Press;AnnualReport2001
114. Complaint of Shri Sanjay Kumar, District General Secretary, Bihar Working Journalists Union, Nalanda against the District Information and Public Relations Department and District Magistrate, Nalanda, Bihar;April 17, 2000; Assurance;Facilities to the Press;AnnualReport2001
115. Complaint of Shri Chandrashekhar Dev, President, Non-Daily Newspapers Association, Farbesganj against discriminatory attitude of the Government;April 17, 2000;Directions;Facilities to the Press;AnnualReport2001
116. Complaint of Shri Veer Singh, Officiating President, Journalist Union of U.P., Saharanpur against the Director, Income Tax, New Delhi;June 12, 2000;Directions;Facilities to the Press;AnnualReport2001
117. Complaint of Shri Veer Singh, Officiating President, Journalist Union of U.P., Saharanpur against the C.M.O., Saharanpur, Uttar Pradesh;June 12, 2000; Assurance;Facilities to the Press;AnnualReport2001
118. Complaint of Ms. Shakuntala Shukla, Editor, Dainik Unnao Times against the District General Manager, District Co-operative Bank Ltd., Unnao;June 12, 2000;Upheld;Facilities to the Press;AnnualReport2001
119. Complaint of Shri Anjum Qureshi, Chief Editor, Varanasi Times, Varanasi against R.N.I., DAVP and Director, Information and Public Relations Department, Government of U.P., Lucknow;June 12, 2000;Dismissed on;Facilities to the Press;AnnualReport2001
120. Complaint of Shri Vijay Tiwari, Editor, Lokalaya Saptahik, Haldwani, Nainital, U.P. against the Director Information and Public Relations Department, Government of U.P., Lucknow;June 12, 2000;Directions;Facilities to the Press;AnnualReport2001
121. Complaint of Shri Anirudh Kumar Nijhawan, Editor, Dainik Dashanan, Kashipur, U.P. against the Director, Information and Public Relations Department, Government of U.P., Lucknow;June 12, 2000;Dismissed;Facilities to the Press;AnnualReport2001
122. Complaint of Shri Om Narayan Verma, Publisher, Sanjay Tarana, Dehradun against Information and Public Relations Department, Government of U.P., Lucknow;June 12, 2000;Directions;Facilities to the Press;AnnualReport2001
123. Complaint of Shri Shyam Lal Mishra, District Correspondent, Amar Ujala, Pratapgarh, U.P. against the Director, Information and Public Relations Department, Government of U.P., Lucknow;June 12, 2000;Directions;Facilities to the Press;AnnualReport2001
124. Complaint of Shri Laxmi Narayan Pandey, Journalist, Basti, U.P. against the Assistant Director, Information, Government of U.P., Lucknow;June 12, 2000;Assurance;Facilities to the Press;AnnualReport2001
125. Complaint of Dr. Laxmichand Gupta, Editor, Pilibhit Times Weekly, Pilibhit, U.P. against the Director, Information and Public Relations Department, Government of U.P., Lucknow;June 12, 2000;Proceedings dropped;Facilities to the Press;AnnualReport2001
126. Complaint of Shri Zafar Hassan Naqvi, Editor, Paigham-E-Wafa, Bareilly, U.P. against the Deputy Director, Information, Government of U.P., Lucknow;June 12, 2000;Dismissed being baseless;Facilities to the Press;AnnualReport2001
127. Complaint of Shri Kalu Ram Tyagi, Editor, Gram Utthan Newspaper, Khatauli, Muzaffarnagar, U.P. against the Information and Public Relations Department, Government of U.P.. Lucknow;June 12, 2000;Dismissed being baseless;Facilities to the Press;AnnualReport2001
128. Complaint of Shri J.P. Pandey, Editor, Akash Marg Daily, Deoria, U.P. against Information and Public Relations Department, Government of Uttar Pradesh;June 12, 2000;Directions;Facilities to the Press;AnnualReport2001
129. Complaint of U.P. Journalists Association, Meerut against Information and Public Relations Department, Government of Uttar Pradesh;June 12, 2000;Directions;Facilities to the Press;AnnualReport2001
130. Complaint of State President, Journalists Union of U.P. against Information and Public Relations Department, Government of Uttar Pradesh;June 12, 2000;Directions;Facilities to the Press;AnnualReport2001
131. Complaint of Shri Lala Ram Chaturvedi, Convenor, Dainik Din-Raat, Itawah, U.P. against Information and Public Relations Department, Government of Uttar Pradesh;June 12, 2000;Directions;Facilities to the Press;AnnualReport2001
132. Complaint of Shri Surya Prakash Malik, Editor/Owner, Suraj Kesari, Hindi daily, Muzaffarnagar, U.P. against Information and Public Relations Department, Government of Uttar Pradesh;June 12, 2000;Directions;Facilities to the Press;AnnualReport2001
133. Complaint of Shri Bhagwati Prasad Khare, Correspondent, Dainik Avadh Express, Banda against District Information Officer, Banda, U.P.;June 12, 2000;Directions;Facilities to the Press;AnnualReport2001
134. Complaint of Shri Ghanshyam Verma, President, Rajasthan Small & Periodical Newspaper Editors' Council, Beawar (Ajmer) against RNI;August 28, 2000;Dismissed as baseless;Facilities to the Press;AnnualReport2001
135. Complaint of Shri Ghanshyam Verma, President, Rajasthan Small & Periodical Newspaper Editors' Council, Beawar (Ajmer) against the Government of Rajasthan;August 28, 2000;Directions;Facilities to the Press;AnnualReport2001
136. Complaint of Ch. Amar Singh Johri, Convenor, The Patrakar Parishad, Panipat against the District Public Relations Officer, Panipat, Haryana;August 28, 2000;Advise;Facilities to the Press;AnnualReport2001
137. Complaint of Ch. Amar Singh Johri, Convenor, The Patrakar Parishad, Panipat against the District Public Relations Officer, Panipat, Haryana;August 28, 2000;Advise;Facilities to the Press;AnnualReport2001
138. Complaint of Shri Dilip Kumar Bisoi, Staff Correspondent, Financial Express, Bhubaneswar against the CTO officials.;August 28, 2000;Upheld;Facilities to the Press;AnnualReport2001
139. Complaint of the President, Journalists Association, Bhind, Madhya Pradesh against the District Collector-cum-District Election Officer, Bhind, Madhya Pradesh;August 28,2000 ;disposed of with directions;Facilities to the Press;AnnualReport2001
140. Complaint of the General Manager, Manipal Printers and Publishers Ltd., Manipal, Karnataka against the District Election Officer, Udupi District, Karnataka;August 28,2000 ;Upheld;Facilities to the Press;AnnualReport2001
141. Complaint of Dr. Pratap Aggarwal, Reporter, AIR, Jagdalpur against Chairman-cum-Managing Director, National Mineral Development Corporation, Government of India, Hyderabad;August 28,2000 ;Upheld;Facilities to the Press;AnnualReport2001
142. Complaint of Shri Prafulla Kumar Mishra, Freelance Journalist, Berhampur (Orissa) against Information & Public Relations Department, Government of Orissa;August 28,2000 ;Dismissed-bereft of substance;Facilities to the Press;AnnualReport2001
143. Complaint of the Editor, Barak Darpan, Silchar against District Information and Public Relations Officer, Silchar, Assam;August 28,2000 ;Directions;Facilities to the Press;AnnualReport2001
144. Complaint of Ms Arpana Bhattacharjee, Editor, Kirtiman, Agartala against the Director, Information, Cultural Affairs and Tourism, Government of Tripura;August 28,2000 ;Grievance redressed;Facilities to the Press;AnnualReport2001
145. Complaint of Shri Ashok Dhond, Executive Editor, Tarun Bharat, Belgaum against Police Department, Belgaum, Karnataka;August 28,2000 ;Proceedings dropped;Facilities to the Press;AnnualReport2001
146. Complaint of Smt. Bijoy Lakshmi Chatterjee, Publisher, Gramanchal Shilpanchaler, Khabar, Burdwan against District Information & Cultural Affairs Officer;October,16,2000; Devoid of merit;Facilities to the Press;AnnualReport2001
