Complaint;Date;Status;ComplaintType;Report_name
46. Complaint of Shri Radhey Shyam Yadav, Journalist, Itawa against Station House Officer, Usrapur, U.P.;November 20, 1997;Upheld;Harassment of Newsmen;AnnualReport1998
47. Complaint of Shri O.P. Pandey, Chief Editor, Ghar Ghar Ki Laaj against District Magistrate, Jalaun, U.P;November 20, 1997;Disapproval;Harassment of Newsmen;AnnualReport1998
48. Complaint of Mr. Nawab Ali Khan, Editor, Haath Ka Pathar, Weekly against Mr. Raja Ram Katiyar, Conductor, working in Farukhabad Depot Transport Corporation.;November 20,1997;Grievance redressed (settlement);Harassment of Newsmen;AnnualReport1998
49. Complaint of Shri R.C. Likhariya, Managing Editor, Bharat Apradh Samachar, Jhansi against The Executive Engineer, Small Irrigation Division, Jhansi, U.P.;November 20,1997;Matter closed-dismissed;Harassment of Newsmen;AnnualReport1998
50. Complaint of Shri Manmohan Singh Lakhera and Sh. Pratap Singh Parwana, General Secretary & Pres-ident, Doon Press Club, Dehradun against police authorities and BJP's workers.;November 20,1997;Disapproval;Harassment of Newsmen;AnnualReport1998
51. Complaint of Shri Umesh Chander Srivastava, District President, Gramin Patrakar Association against police authorities.;November 20,1997;Directions;Harassment of Newsmen;AnnualReport1998
52. Complaint of Shri Ramkishore Gupta, Editor, Unnao, U.P. against police authorities.;November 20,1997;Directions;Harassment of Newsmen;AnnualReport1998
53. Complaint of Dr. Om Prakash 'Prakash', Editor, Elan-E-Tikait against police authorities of Barabanki.;November 20,1997;Upheld.;Harassment of Newsmen;AnnualReport1998
54. Complaint of Shri Lalji Bharmer, Officiating Editor, Rashtriya Chinha, Hindi daily, Gorakhpur against Abha Singh, Police Superintendent.;November 20,1997;Upheld;Harassment of Newsmen;AnnualReport1998
55. Complaint of Shri Dhirender Vidyarthi, Staff Correspondent, Hindustan, Sitapur against District Magistrate, Sitapur.;November 20,1997;Disapproval;Harassment of Newsmen;AnnualReport1998
56. Complaint of Shri Rajender Bhardwaj, Correspondent, Dainik Tribune against Superintendent of Police, Ambala Cantt.;November  20, 1997;Upheld;Harassment of Newsmen;AnnualReport1998
57. Complaint of Shri Mohan Nagpal, Editor, The Pilot, Bhatinda against the Chief Secretary, govt. of punjab and Deputy Commissioner, Bhatinda.;November  20, 1997;Closed for lack of substance;Harassment of Newsmen;AnnualReport1998
58. Complaint of Miss Afshan Sheikh, Press Correspondent, Hind Samachar Group of Newspapers, Malerkotla against police authorities.;November  20, 1997;Upheld;Harassment of Newsmen;AnnualReport1998
59. Complaint of News Editor, Dainik Sambad, Agartala against Govt. of Tripura.;January  22, 1998;Proceedings drop-ped- grievance redressed;Harassment of Newsmen;AnnualReport1998
60. Complaint of Shri P. Dutta Bhaumik, News Editor, Dainik Sambad, Agartala against anti-social ele-ments.;January  22, 1998;Sub-judice;Harassment of Newsmen;AnnualReport1998
61. Complaint of Shri Ved Prakash Malik, President, All India Small & Medium Newspapers Federation, Jind (Haryana) against Shri Brij Mohan Singhla, MLA, Jind.;January  22, 1998;Strong disapproval of language;Harassment of Newsmen;AnnualReport1998
62. Complaint of Shri Amin Bhat, Managing Editor, Tamel-E-Irshad Fort, Handwara against Indian Se-curity Forces.;January  22, 1998;Withdrawn;Harassment of Newsmen;AnnualReport1998
63. Complaint of Shri Rakesh Jariwala, Commercial Editor, Indian Tender & Auction Mail, New Delhi against Department of Information and Pub-licity, Govt. of NCT of Delhi.;January  22, 1998;Proceedings dropped-complaint without substance;Harassment of Newsmen;AnnualReport1998
64. Complaint of Shri Praveen Kumar, Editor, Justice & Law, Karnal against Shri Ramesh Sehgal, IPS, DGP, Haryana.;January 22, 1998;Disposed with directions;Harassment of Newsmen;AnnualReport1998
65. Complaint of Shri M. Jameel Akhtar, District Correspondent, Medhepura against Police Authorities, Murliganj.;January 22, 1998;Disposed with directions;Harassment of Newsmen;AnnualReport1998
66. Complaint of Shri Sushil Kumar Bagi, Correspondent, Prabhat Khabar against Vice President, Adhisuchit Kshetra Samiti, Motipur.;January 22, 1998;Upheld;Harassment of Newsmen;AnnualReport1998
67. Complaint of Ms. Anasuya Nanda, Editor, Sansar, Oriya Monthly, Cuttack against DAVP.;January 22, 1998;Closed with directions;Harassment of Newsmen;AnnualReport1998
68. Complaint of Shri K.C. Chaudhuri, Columnist, P.O. Kanjaban Town-ship, Tripura against the Govt. of Tripura.;June 23, 1997;Dismissed on merits;Facilities to the Press;AnnualReport1998
69. Communication from Pandit Sanjib Narayan Das, Chairman, All Assam Jugar Sandhan Press Research Association, Guwahati (Assam) re-garding non-return of his camera by Security Officer, Parliament House.;June 23, 1997;Upheld;Facilities to the Press;AnnualReport1998
70. Complaint of Shri Om Prakash Agarwal, Editor, Yuwa Samuh, Wardha against Govt. of Maharashtra.;June 23, 1997;Grievance redressed (settlement);Facilities to the Press;AnnualReport1998
71. Complaint of Shri M. Shoaib Ahmed Kannauji, Executive Editor, Roshan-E-Vatan against Director, Deputy Director & District Information Officer, Mumbai, Nagpur, Wardha respectively.;June 23, 1997;Disposed with directions;Facilities to the Press;AnnualReport1998
72. Complaint of Mohd. Shoaib Ahmed Kannauji, Chief Editor, Roshan-E-Vatan, Wardha regarding non-is-suance of advertisements.;June 23, 1997;Directions;Facilities to the Press;AnnualReport1998
73. Complaint of Shri N.D. Sharma, General Secretary, Patrakar Parishad, Panipat against General Manager and PRO National Fertilizer Ltd., Panipat.;June 23, 1997;Disposed with directions;Facilities to the Press;AnnualReport1998
74. Complaint of Shri N.D. Sharma, Editor, Diplomat International, Panipat against SDO, Telephones, Panipat and GM, Telephones, Karnal.;June 23, 1997;Dropped - grieva-nce redressed;Facilities to the Press;AnnualReport1998
75. Complaint of the Editor, Good Haryana, Jind against I&PRD, Govt. of Haryana.;June 23, 1997;Dismissed on merits;Facilities to the Press;AnnualReport1998
76. Complaint of Shri Praveen Singhal, Journalist, Panipat against Editor, Pradhan Azad Kesari, Panipat.;June 23, 1997;Upheld;Facilities to the Press;AnnualReport1998
77. Complaint of Shri Jainarayan Saxena, Publisher & Editor, Mazdoor Chetna, weekly, Kota against Information & Public Relations Department, Govt. of Rajasthan.;June 23, 1997;Settled;Facilities to the Press;AnnualReport1998
78. Complaint of Shri C.S. Kalra, Ed-itor, University Today, New Delhi against Director, Central Institute of Higher Tibetan Studies, Varanasi.;June 23, 1997;Disposed with directions;Facilities to the Press;AnnualReport1998
79. Complaint of Shri Ashok Kumar, Managing Director, Samachar Samvad, Delhi against Press Infor-mation Bureau and Ministry of Information & Broadcasting.;June 23, 1997;Dismissed on merits;Facilities to the Press;AnnualReport1998
80. Complaint of Dr. Sayeed Ahmed, Representative, Janvarta forwarded by Shri Daya Ram Yadav, against Department of Telecommunication, U.P. Zone, Lucknow.;September 22, 1997;Upheld;Facilities to the Press;AnnualReport1998
b. Complaint of Dr. Sayeed Naseer Ahmed, Representative, Janvarta, Varanasi against Telecommunications Deptt.;September 22, 1997;Upheld;Facilities to the Press;AnnualReport1998
81. Complaint of Shri Kanti Swaroop Bandhu, Editor/Owner, Aligarh Mail against Deputy Director, I&PRD, Govt. of U.P.;September 22, 1997;Upheld;Facilities to the Press;AnnualReport1998
82. Complaint of Shri Mohan Swaroop Bhatia, Journalist against Shri Chittoriya, SDO (Telegrams).;September 22, 1997;Upheld;Facilities to the Press;AnnualReport1998
83. Complaint of Shri Kazim Rizvi, Printer & Publisher & Editor, Akhri Mughal, Hindi weekly against I&PRD, Govt. of U.P.;September 22, 1997;Upheld;Facilities to the Press;AnnualReport1998
84. Complaint of Shri A.K. Chaurasiya, Chief Editor, Nav Prabhat Times, Bhopal against Secretary, Public Relations Department, Govt. of M.P.;September 22, 1997;Directions;Facilities to the Press;AnnualReport1998
85. Complaint of Shri Khalik Mansoori, Chief Editor, Avantika Herald, Ujjain against Director, I&PRD, Govt. of M.P., Bhopal.;September 22, 1997;Upheld;Facilities to the Press;AnnualReport1998
86. Complaint of Shri Virendra Kumar Mittal, Chief Editor, Indore Herald, Indore against Shri D.K. Khare, CTO, Indore.;September 22, 1997;Sub-judice;Facilities to the Press;AnnualReport1998
87. Complaint of Dr. Majid Hussain, Editor, Daily Urdu Action, Bhopal against Mandal Rail Manager, Bhopal.;September 22, 1997;Upheld;Facilities to the Press;AnnualReport1998
88. Complaint of Editor, Pipariya Prakash, Hindi weekly, Pipariya against Chairman, Special Area Development Authority, Pan-chamarhi, M.P.;September 22, 1997;Upheld;Facilities to the Press;AnnualReport1998
b. Complaint of Editor, Pipariya Prakash, Hindi weekly, Pipariya against Chairman, Special Area Authority, Development Panchmarhi, M.P.;September 22, 1997;Upheld;Facilities to the Press;AnnualReport1998
89. Complaint of Shri Triyogi Narayan Sharma, Publisher & Chief Editor, Dainik Udgar, Bhind against Shri V.L. Khare, Collector, Bhind, M.P.;September 22, 1997;Assurance (Settlement);Facilities to the Press;AnnualReport1998
90. Complaint of Shri Uttam Chandra Sharma, Accreditated Journalist, UNI, Muzaffarnagar against District Magistrate.;September 22, 1997;Upheld;Facilities to the Press;AnnualReport1998
91. Complaint of Shri Ahmed Bharti, Editor, Sabir Times against Roorkee Municipal Council, U.P.;September 22, 1997;Upheld;Facilities to the Press;AnnualReport1998
92. Complaint of Shri D.B. Kaushik, Editor, Ubhaynishat, Hindi weekly against Govt. of U.P.;September 22, 1997;Dismissed on merits;Facilities to the Press;AnnualReport1998
93. Complaint of Shri Ravinder Panchal, Correspondent, Dainik Lok Sarthi, Urai, Distt. Jalaun, against District Magistrate, Jalaun, U.P.;September 22, 1997;Warned;Facilities to the Press;AnnualReport1998
94. Complaint of Shri Pradeep Kumar, President, Kashi Patrakar Sangh, Varanasi against District Magis-trate, Varanasi, U.P.;September 22,1997;Disposed with directions;Facilities to the Press;AnnualReport1998
95. Complaint of Shri Apurba Kumar Sen, Editor/Publisher, Murshida-bader Gramin Sambad, Murshidabad against Department of Tele-communication, Behrampore, W.B.;November 20, 1997;Withdrawn;Facilities to the Press;AnnualReport1998
96. Complaint of Shri Purushottam Singh Thakur, Publisher, Printer, Editor, The Jan Madhyam, Oriya Fort, Khariar, Distt. Nuapada against District Magistrate, Nuapada.;November 20, 1997;Redressed;Facilities to the Press;AnnualReport1998
97. Complaint of Shri Janki Prasad Dhasmag, Ex-Secretary, Sharamjivi Patrakar Union against The Pres-ident, Cantt. Board, Lansdowne (Garhwal).;November 20, 1997;Dismissed;Facilities to the Press;AnnualReport1998
98. Complaint of Shri Subodh Kumar Sharma, Part-time Correspondent, Dainik Hindustan, Hathras, Aligarh against District Administration.;November 20, 1997;Dismissed;Facilities to the Press;AnnualReport1998
99. Complaint of Shri Dinesh Kumar Bhardwaj, Editor, Dainik Purab Paschim Jyoti, Shamli against LIC of India, Mumbai.;November 20, 1997;Directions;Facilities to the Press;AnnualReport1998
100. Complaint of Dr. Vijay Aggarwal, Chief Editor, Kanooni Duniya, Lucknow against City Magistrate, Trans-Gomti, Press Department Collectorate, Lucknow.;November 20, 1997;Disapproval;Facilities to the Press;AnnualReport1998
101. Complaint of Shri Dharmendra Kumar Chaturvedi, Mathura against Telecommunication Department.;November  20, 1997;Grievance redres-sed (Settlement);Facilities to the Press;AnnualReport1998
102. Complaint of Dr. Birendra Prabhakar Dabral, Bureau Chief/Editor, Dainik Badri Vishal, Garhwal, U.P. against the District Information Department, Garhwal, U.P.;November  20, 1997;Disposed with directions;Facilities to the Press;AnnualReport1998
103. Complaint of Editor, Pilibhit Times, Hindi weekly against I&PRD, Govt. of U.P.;November  20, 1997;Grievance redres-sed (settlement);Facilities to the Press;AnnualReport1998
104. Complaint of Shri Krishna Kumar, Editor, Aakhiri Andolan, Dibai (U.P.) against Additional District Information Officer, Bulandshahar.;November  20, 1997;Grievance redres-sed (settlement);Facilities to the Press;AnnualReport1998
105. Complaint of Dr. Sukesh Sharma, District Convenor, All India Journal-ist Society, Saharanpur against the Director, I&PRD, Govt. of U.P.;November  20, 1997;Disposed with observations;Facilities to the Press;AnnualReport1998
106. Complaint of Editor, Adarsh Ganga, Pratap Garh, U.P. against Director, I&PRD, U.P., Lucknow.;November  20, 1997;Dropped upon directions ;Facilities to the Press;AnnualReport1998
107. Regarding non-issuance of advts. on Republic Day and Harassment to Small & Medium Newspapers by Information Directorate, Lucknow.;November  20, 1997;Assurance ;Facilities to the Press;AnnualReport1998
108. Complaint of Shri Kamlesh Kumar, DIO, Editor, Dainik Yug Bandhu, Moradabad against Moradabad.;November  20, 1997;Assurance ;Facilities to the Press;AnnualReport1998
109. Complaint of Shri Md. Qamar, Editor, Meri Kalpana, Pilibhit against Director Information and Dy. District Information Officer, U.P.;November  20, 1997;Dismissed ;Facilities to the Press;AnnualReport1998
110. Complaint of Editor, Mashal-E-Azadi, Aligarh against Director, I&PRD, Govt. of U.P. regarding harassment.;Νονember 20, 1997;Dismissed;Facilities to the Press;AnnualReport1998
111. Complaint of Jathedar Harpal Singh, Chairman, Punjabi Patrakar Forum, Delhi against Sh. Balbir Singh Beer, Member, Press Accreditation Committee, Delhi.;Νονember 20, 1997;Directions;Facilities to the Press;AnnualReport1998
112. Complaint of Sh. Babu Ram Bansal, Journalist, Mansa (Punjab) against Telecom District Manager, Bhatinda, Punjab.;Νονember 20, 1997;Disapproval;Facilities to the Press;AnnualReport1998
113. Complaint of Shri Hasnain Akhtar, Freelancer, Journalist, Jammu. against Secretary/Director, Information & Public Relations Department, Govt. of Jammu & Kashmir.;January 22,1998;Dismissed with advise;Facilities to the Press;AnnualReport1998
114. Complaint of Shri N.K. Aye, Editor, Hill Express, Kohima against Govt. of Nagaland and underground mil-itants.;January 22,1998;Disposed with directions;Facilities to the Press;AnnualReport1998
115. Complaint of Shri Debashis Mitra, Special Correspondent, The States-man against State Govt. of Meghalaya.;January 22,1998;Proceedings drop-ped-grievance redressed;Facilities to the Press;AnnualReport1998
116. Complaint of Shri B.M. Sharma, Member, PCI, Editor, Sandhya Jyoti Darpan, Rajasthan against Chair-man, RSEB. Jaipur.;January 22,1998;Ads. restored-proceedings dropped;Facilities to the Press;AnnualReport1998
117. Complaint of Shri Padumlal Sahu, Bhopal against the Director, Infor-mation and Public Relations Deptt., Bhopal.;January 22,1998;Directions;Facilities to the Press;AnnualReport1998
118. Complaint of Shri Umesh Kumar Bari, Journalist, Rewa' against Dainik Kirti Kranti:;January  22, 1998.;Relief granted;Facilities to the Press;AnnualReport1998
119. Complaint of Shri Avinash Acharya, Editor, Avinash Jyoti against In-formation & Public Relations Department, Govt. of Rajasthan.;January  22, 1998.;Dismissed being devoid of merit;Facilities to the Press;AnnualReport1998
120. Complaint of Shri Ghanshyam Verma, President, Rajasthan Small & Periodical Newspaper Editor's Council regarding double policy of the Railway Ministry for Accredited Journalists.;January  22, 1998.;Grievance redres-sed - proceedings dropped;Facilities to the Press;AnnualReport1998
121. Complaint of Manager, Lokmat Dainik, Bikaner against Chief En-gineer, Indira Gandhi Canal Project, Bikaner, (Rajasthan).;January  22, 1998.;Directions;Facilities to the Press;AnnualReport1998
122. Complaint against Director, Infor-mation & Public Relations Depart-ment by K.K. Bhargava, Editor, Nutan Khaniyan regarding non-paymen of ad. bills.;January  22, 1998.;Settled compla-int dropped;Facilities to the Press;AnnualReport1998
123. Suo-motu action regarding reported attack/ransacking of Mahanagar by Shiv Sainiks led by Sena MLA Suresh Gambhir and local corporator, Prakash Aher in Mumbai.;June23,1997;Dropped upon Assurance;Curtailment of Press Freedom;AnnualReport1998
b. Suo-motu action regarding reported attack/ransacking of Apla Mahanagar by Shiv Sainiks led by Sena MLA Suresh Gambhir and local corporator, Prakash Aher in Mumbai.;June23,1997;Dropped upon Assurance;Curtailment of Press Freedom;AnnualReport1998
124. Complaint of Shri K. Ranganathan of Bangalore against the Govt. of Karnataka headed by former Chief Minister Shri Ram Krishna Hegde and others.;September  22, 1997;Dismissed on merits;Curtailment of Press Freedom;AnnualReport1998
125. Complaint of Shri R. Rajagopalan, Chief of Bureau, Vaartha, a Telegu daily, Hyderabad against Supporters of Vikarabad MLA.;November 20, 1997;Sub-judice;Curtailment of Press Freedom;AnnualReport1998
126. Complaint of the Editor, Nakkheran, Madurai against anti-social ele-ments.;January 22, 1998;Dropped with observations;Curtailment of Press Freedom;AnnualReport1998
127. Complaint of Shri Rajendra Prabhu, President, National Union of Jour-nalists (India) against Management of Nav Bharat Times, New Delhi.;January 22, 1998;Upheld with Disapproval;Editor-Manager Relationship;AnnualReport1998
