Complaint;Date;Status;ComplaintType;Report_name
21. Complaint of Sh. Shankar Lal Saini, District correspondent, Churu, Rajasthan against officials of Health Department, Rajasthan.;Disposed with observations;Rejected;Harassment of Newsmen;AnnualReport1993
22. Complaint of Sh. Joginder Singh Bisht, Ranikhet based correspondent. of Navbharat Times against police authorities of U.P.;March 31, 1993;Disposed with observations;Harassment of Newsmen;AnnualReport1993
23. Complaint of M. Somachari, Editor, Godavariloya Prathighatana Mushe-erabad, Hyderabad against the Po-lice of Andhra Pradesh for harass-ment.;March 31, 1993;Upheld;Harassment of Newsmen;AnnualReport1993
24. Complaint of Editor, Aligarh Path re-garding harassment by Commandant Home Guard and C.O. Police.;March 31, 1993;Upheld;Harassment of Newsmen;AnnualReport1993
25. Complaint of Sh. Brijendra Kumar Mishra, Journalist, Baharaich Mail against police officials of Thana Dargah.;March 31, 1993;Dismissed;Harassment of Newsmen;AnnualReport1993
26. Complaint of Sh. Ajay Kumar Bose, Correspondent, Madhyaken Weekly through Sh. Shravan Gaurav, Na-tional Vice-President, Small Press Association of India, U.P. against the Police authorities for atrocities;March 31, 1993;Upheld;Harassment of Newsmen;AnnualReport1993
27. Complaint of Sh. Savika Dharampal, Publisher and Editor Daily 'Savika' against S.H.O., police station, Itawa, U.P.;March 31, 1993;Sub-judice;Harassment of Newsmen;AnnualReport1993
28. Complaint of Sh. D.A. Siddiqui, Edi-tor, 'Roorki-Darpan' against S.D.M., Roorki regarding harassment and threats.;March 31, 1993;Dismissed;Harassment of Newsmen;AnnualReport1993
29. Complaint of Sh. Naveen Kumar Sharma, Journalist, Dainik Udgaar, Bhind against police officials of M.P.;March 31, 1993;Assurance by authorities;Harassment of Newsmen;AnnualReport1993
30. Complaint of Sh. Ramesh Sahu, Chief Editor, 'Hindu Ki Garjana' against police officials.;March 31, 1993;Dismissed;Harassment of Newsmen;AnnualReport1993
31. Complaint of Dr. A.S. Khan, Editor, 'Jag Bharat Times' against S.H.O., Preet Vihar;March 31, 1993;Dismissed;Harassment of Newsmen;AnnualReport1993
32. Complaint of Pt. Vasudev Sridhar Desai, Working Journal-ist against Government of Madhya Pradesh.;March 31, 1993;Sub-judice;Harassment of Newsmen;AnnualReport1993
33. Complaint of the Editor, Yug Seva against, Government of Madhya Pradesh.;June 22, 1992;Disposed with observations;Facilities to the Press;AnnualReport1993
34. Complaint of the Editor, 'Akash Marg' Daily against Government of Bihar regarding non-release of advertisements.;June 22, 1992;Assurance by authorities;Facilities to the Press;AnnualReport1993
35. Complaints of the publisher 'The Daily Pilot' against the Punjab Elec-tricity Board Patiala for non release of advertisements.;June 22, 1992;Dismissed;Facilities to the Press;AnnualReport1993
36. Complaint of the Editor, 'Inkisaf against Railway authorities.;September 9, 1992;Assurance by authorities;Facilities to the Press;AnnualReport1993
37. Complaint of Sh Vijay Kumar Jha, correspondent 'Patliputra Times,' against the Information & Public Relations Deptt. of Bihar Govt. for can-celling his Press Accreditation.;January 6, 1993;Disposed with observations;Facilities to the Press;AnnualReport1993
38. Complaint of the Editor/publisher, 'Yuva Sanklap' publishing from Jabalpur against the Govt. of M.P. for non-release of advertisements.;January 6, 1993;Rejected;Facilities to the Press;AnnualReport1993
39. Complaint of Sh. K. Sudhakar Patnaik, Journalist, Indian Express, Koraput vs. Govt. of Orissa.;January 6, 1993;Settled;Facilities to the Press;AnnualReport1993
40. Complaint of Sh. Prabir kumar Sarkar, Editor, 'Coal Field Times' Bengali Weekly against Eastern Coal Fields Ltd., Calcutta.;March 31, 1993;Rejected ;Facilities to the Press;AnnualReport1993
41. Complaint of Sh. Prem Prakash Gen-eral Secretary, News Cameramen's Association, New Delhi against Elec-tion Commission of India, New Delhi.;March 31, 1993;Disposed with observations;Facilities to the Press;AnnualReport1993
42. Complaint of Sh. Prem Prakash, Gen-eral Secretary, News Cameramen's As-sociation, New Delhi against Govt. for denial of access to news at Indira Gan-dhi International Airport.;March 31, 1993;Disposed with observations;Facilities to the Press;AnnualReport1993
43. Complaint of Sh. Shitala Bax Singh, journalist and others against the Distt. Admn. Hardoi, for denying authority letter and other facilities for coverage of election events.;March 31, 1993;Assurance by authorities;Facilities to the Press;AnnualReport1993
44. Complaint of Sh. Narayan Das Maurya, Editor, Samanata Weekly against the Administration, Munici-pal Committee, Piparia, M.P. .;March 31, 1993;Disposed with observations;Facilities to the Press;AnnualReport1993
45. Complaint of Sh. C.S. Dev, Chair-man, Bihar Non Daily Newspapers Union against the State Agriculture Marketing Board for not releasing advertisements to local small newspapers.;March 31, 1993;Disposed with observations;Facilities to the Press;AnnualReport1993
46. Complaint of Sh. Bal Krishan Verma, Chief Editor, Swaran Darpan, Jhansi against Sh. D.P. Singh, Deputy Direc-tor, National Soil Conservation (Agriculture) Directorate Jhansi;March 31, 1993;Dismissed;Facilities to the Press;AnnualReport1993
47. Complaint of Editor, Mazdoor Morcha, Faridabad against the Government of Haryana and Postal Authorities, Government of India.;March 31, 1993;Assurance by authorities;Facilities to the Press;AnnualReport1993
48. Complaint of Sh. Aziz Jhansvi, Editor, daily 'Inkishaf against the Director, I&PRD for stopping the advts.;March 31, 1993;Dismissed as settled and withdrawn;Facilities to the Press;AnnualReport1993
49. Complaint of the Editor, Bhilai Times against Special Area Develop-ment Authority, Bhilai.;March 31, 1993;Dismissed;Facilities to the Press;AnnualReport1993
50. Complaint of Dr. Rajjab Khan, Edi-tor, Publisher & Owner, daily 'Fauladi Kalam' against Public Relations Dept. Madhya Pradesh.;March 31, 1993;Withdrawn;Facilities to the Press;AnnualReport1993
51. Complaint of Sh. Ramesh Chandra Aggarwal of 'Dainik Bhaskar' against MP Housing Board for adopt-ing discriminatory policy in the mat-ter of release of advts.;March 31, 1993;Withdrawn;Facilities to the Press;AnnualReport1993
52. Complaint of Sh. Baburam Bansal, Convenor, Punjab Journalist Union against the Punjab Public Relations Department for denying Press Accreditation.;March 31, 1993;Assurance by authorities;Facilities to the Press;AnnualReport1993
53. Complaint of Sh. Babu Ram Bansal, Convenor, Punjab Journalists Union against Chief General Manager, Telecom, Ambala and Distt. Engi-neer, Bathinda for rendering their telephone unserviceable.;March 31, 1993;Dismissed;Facilities to the Press;AnnualReport1993
54. Complaint of Sh. Babu Ram Bansal, Convenor, Punjab Journalist Union regarding the suppression of right of information.;March 31, 1993;Dismissed;Facilities to the Press;AnnualReport1993
55. Complaint of the Editor, Balcharcha against Chairman, Nagar Palika, Jalaon for non-payment of bills.;March 31, 1993;Dismissed;Facilities to the Press;AnnualReport1993
56. Complaint of Editor-in-chief Jagat Kranti against SDO Telephones, Jind for disturbing telephone lines.;March 31, 1993;Assurance by Authorities;Facilities to the Press;AnnualReport1993
57. Complaint of Sh. C.S. Dev, Chair-man, Bihar non daily Newspaper Union, Forbasganj (Purnia) Bihar against the Chief Public Relations officer, Northeast Frontier Railway, Maligaon for non release of adver-tisements to small newspapers.;March 31, 1993;Dismissed;Facilities to the Press;AnnualReport1993
58. Complaint of Sh. Satish Kumar Editor, 'Mazdoor Morcha' against the Officer of M/s.Maruti Udyog Ltd. for snatching bundles of newspapers and inaction of police in the matter;March 31, 1993;Upheld;Curtailment of Press Freedom;AnnualReport1993
59. Complaint of the Editor, The-ekhathir, Tamil daily published from Madurai regarding violent attacks on his daily and failure of police and State Admn. to prevent such attacks.;March 31, 1993;Partially upheld;Curtailment of Press Freedom;AnnualReport1993
60. Complaint of Chief Executive, Murasoli, Tamil daily, against failure of police, fire service and State Admn. in preventing attacks, arson etc., on Murasoli premises.;March 31, 1993;Assurance by Authorities;Curtailment of Press Freedom;AnnualReport1993
61. News-item captioned 'Journalists arrest under TADA flayed' appearing in 12.9.91 issue of the Hindustan Times-suo-motu action;March 31, 1993;Assurance by Authorities;Curtailment of Press Freedom;AnnualReport1993
62. Complaint of Sh. Sayed Shabihul Hassan Editor/Publisher Shaboroze weekly, Bahraich against the police authorities Dargha Sharif, U.P.;March 31, 1993;Upheld;Curtailment of Press Freedom;AnnualReport1993
63. Complaint of Sh. B.S. Malwa, Chief Editor, Amar Kiran, Hindi daily Durg, (M.P.) against the Government of M.P.;March 31, 1993;Disposed with observations;Curtailment of Press Freedom;AnnualReport1993
