Complaint;Date;Status;ComplaintType;Report_name
32. Complaint of Shri Rasheed Ahmad Paro, Journalist, Quami Jung, Pilibhit, U.P. against The Director, I & PRD, U.P. ;July 29, 2002 ;Dismissed devoid of merits;Facilities to the Press ;AnnualReport2003
33. Complaint of Dr. Laxmi Chand Gupta, Chief Editor, Pilibhit Times, Pilibhit, U.P. against Administrative Officer, Office of the Chief Medical Officer, Pilibhit.;July 29, 2002 ;Disposed of with directions ;Facilities to the Press ;AnnualReport2003
34. Complaint of Dr. Laxmi Chand Gupta, Journalist, Pilibhit Times, Pilibhit against Director, I & PRD, Government of U.P. ;July 29, 2002 ;Disposed of with directions;Facilities to the Press ;AnnualReport2003
35. Complaint of Shri Yuv Raj Kumar Himali, Editor, Insaf Ka Suraj, Hindi Weekly, Dehradun against D.A.V.P. ;July 29, 2002; Disposed;Facilities to the Press ;AnnualReport2003
36. Complaint of Shri Vidhichand Singhal, Publisher, Aparanh Dainik Khoji Nazar Weckly against D.A.V.P. ;October 7, 2002; Procecdings closed with directions ;Facilities to the Press ;AnnualReport2003
37. Complaint of Shri Subhash Chand Jain, Journalist Vypar Bharati, Muzaffarnagar, U.P. against U.P. Press Accreditation Committee. ;October 7, 2002;Disposed of with directions ;Facilities to the Press ;AnnualReport2003
38. Complaint of Shri Om Prakash Shrivastav, Bahraich based District Correspondent, Dainik Mother, U.P. against Assistant Director, Information, Bahraich ;October 7, 2002;Settled;Facilities to the Press ;AnnualReport2003
39. Complaint of the Publisher, Mahakal Bharat Samachar, Jhansi, U.P. against D.A.V.P. ;October 7, 2002;Disposed of with directions;Facilities to the Press ;AnnualReport2003
40. Complaint of Shri Aftab Alam, Jaunpur, based District representative, Bharatdoot, Varanasi against District Information Officer, Jaunpur. ;October 7, 2002;Settled;Facilities to the Press ;AnnualReport2003
41. Complaint of Shri Ram Krishan Pande, Editor, Kauluk, Hindı Weekly, Basti, U.P. against D.A.V.P.;October 7, 2002;Disposed of with directions;Facilities to the Press ;AnnualReport2003
42. Complaint of Shri Ratan Chandra Mishra, Publisher, Pragtishcel Bharat, Kanpur, U.P. against D.A.V.P. ;October 7, 2002;Disposed;Facilities to the Press ;AnnualReport2003
43. Complaint of Shri Thakur Das Chanchal, Journalist, Muzafſarnagar against District Authorities. ;October 7, 2002;Settled;Facilities to the Press ;AnnualReport2003
44. Complaint of Shri Lalaram Chaturvedi, Owner, Daily Din Raat, Etawah, U.P. against DAVP. ;October 7, 2002;Directions;Facilities to the Press ;AnnualReport2003
45. Complaint of Shri Lal Singh, Editor, Hathras Samachar. Hathras, U.P. against Postal Authorities.;October 7, 2002; Disposed with directions;Facilities to the Press ;AnnualReport2003
46. Complaint of Shri Vijay Singh Kushvaha, Chief Editor, Nagar Dehat Darpan, Kanpur, U.P. against I&PRD, Government of U.P., Lucknow, ;October 7, 2002; Disposed with directions;Facilities to the Press ;AnnualReport2003
47. Complaint of Shri Rajinder Singla, Press Reporter, Daily Ashiana, Sangrur, Punjab against Shri Deepak Ray Garg, D.T.O. Sangrur, Punjab. ;October 7, 2002;Dismissed ;Facilities to the Press ;AnnualReport2003
48. Complaint of Shri Paritosh Paul Choudhury, President, Cachar Journalists' Association, Silchar, Cachar, Assam against General Manager, Bharat Sanchar Nigam Ltd., Silchar, Cachar, Assam, ;January 24, 2003 ;Dismissed;Facilities to the Press ;AnnualReport2003
49. Complaint of Shri Partha Pratim Baruah, President, The Journalists' Union of Assam, Guwahati against Oil India Limited regarding issuance of more advertisements to The Oil Field Times, Guwahati. ;January 24, 2003 ;Dismissed;Facilities to the Press ;AnnualReport2003
50. Complaint of the Publisher, Bartaman Tripura, Agartala against the Director, Information, Cultural Affairs & Tourism, Government of Tripura, Agartala. ;January 24, 2003 ;Dismissed with observations ;Facilities to the Press ;AnnualReport2003
51. Complaint of Shri Harivansh, Editor-inChief, Prabhat Khabar, Ranchi regarding release of more advertisements to BJP supported weak newspapers and discrimınation against newspaper with higher circulation by DAVP. ;January 24, 2003 ;Matter allowed to rest (Grievance Redressed) ;Facilities to the Press ;AnnualReport2003
52. Complaint of Shri Harivansh, Editor-inChief, Prabhat Khabar, Ranchi regarding release of more advertisements to BJP supported weak newspapers and discrimination against newspaper with higher circulation by DAVP. ;January 24, 2003 ;Matter allowed to rest (Grievance Redressed);Facilities to the Press ;AnnualReport2003
53. Complaint of Ms. Nirmalya Mukherjee, Editor, Steel & Metallurgy, English Monthly Magazine, Kolkata against Joint Plant Committee, Ministry of Steel, Government of India. ;January 24, 2003; Withdrawn;Facilities to the Press ;AnnualReport2003
54. Complaint of Editor, Shipping & Trade Newsletter, Jamnagar against I&PRD, Government of Gujarat. ;January 24, 2003;Disposed of with directions;Facilities to the Press ;AnnualReport2003
55. Complaint of Shri Uma Shankar Mishra, Editor, Such Ka Saya, Ghaziabad, U.P. against DAVP. ;January 24, 2003;Dismissed;Facilities to the Press ;AnnualReport2003
56. Complaint of Prof. C.S. Kalra, Editor, University Today, New Delhi against Director General, DAVP, New Delhi.;January 24, 2003;Disposed of with directions;Facilities to the Press ;AnnualReport2003
57. Complaint of Dr. Hari Singh, Editor, Azad Parinda, Meerut, U.P. against DAVP. ;January 24, 2003;Disposed of;Facilities to the Press ;AnnualReport2003
58. Complaint of The Chairman, NNS Online Pvt. Ltd., New Delhi against The Postal Authorities of Delhi. ;January 24, 2003;Disposed of with directions;Facilities to the Press ;AnnualReport2003
59. Complaint of Editor, Tehrik, Hindi Fortnightly, Rohtak against RNI, Government of India Commissioner-cumSecretary and D.M. Rohtak. ;January 24, 2003;Disposed of ;Facilities to the Press ;AnnualReport2003
60. Complaint of Sub-Editor, Nav Samachar Paiks,Aigarh azainstDintri Inlernaton Officer, Aligarh, U.P. ;January 24, 2003;Closed with observations;Facilities to the Press ;AnnualReport2003
61. Complaint of the Editor, Veer Yodha, Aligarh against District Information Officer, Aligarh, U.P. ;January 24, 2003;Closed with observations;Facilities to the Press ;AnnualReport2003
62. Complaint of the Editor, Desh Ka Prahari, Hindi Weekly, Aligarh against the District Information Officer, Aligarh, U.P. ;January 24, 2003;Closed with observations;Facilities to the Press ;AnnualReport2003
63. Complaint of the Editor, Aligarh Samrat, Hindi Weekly, Aligarh against the District Information Officer, Aligarh, U.Р. ;January24, 2003 ;Closed with observations;Facilities to the Press ;AnnualReport2003
64. Complaint of the Editor, Surya Ka Ujala, Hindi Weekly, Aligarh against the District Information Officer, Aligarh, U.P. ;January24, 2003 ;Closed with observations;Facilities to the Press ;AnnualReport2003
