Complaint;Date;Status;ComplaintType;Report_name
21. Attack on Press premises of Jagran daily, Gorakhpur property destroyed- suo motu action news-item published in Times of India, Delhi edition Ist April, 1988.;December 21-22,1989;(D);Voilence of Newsmen;AnnualReport1990
22. Vijay Kumar Chopra, Editor of Hind Sama-char group of papers complaint regarding attempt by relevant groups and terrorists organisations to muffle their activities.;December 21-22,1989;(A);Voilence of Newsmen;AnnualReport1990
23. Complaint of Shri Keshabsen Sarma, Special Press Correspondent, Dainik Janmabhoomi, Jorhat against threats to him by Assistant Public Prosecutor of the Sub-Divisional Judi-cial Court of Tinsukia.;March 26-27,1990;(C);Voilence of Newsmen;AnnualReport1990
24. Suo-motu enquiry regarding attack on Press Premises of Kannada daily, Vishwavani by miscreants.;March 26-27,1990;(D);Voilence of Newsmen;AnnualReport1990
25. Complaint of the Chief Editor, Sarpanch (Weekly) Chandigarh against Government of Punjab stoppage of advts. and forfeiture of 22nd issue dated 1.6.1987 of his weekly.;June 29-30,1989;(A);Facilities to the Press;AnnualReport1990
26. Complaint of Shri Mahmood Ansari, Editor, Munsif, Urdu daily published from Hydera bad against Government of Andhra Pradesh regarding not restoring advertisements to his daily despite Press Council Order dated 6.3.1986.;June 29-30,1990.;(A);Facilities to the Press;AnnualReport1990
27. Complaint of Shri Mahavir Solanki, editor and publisher of Sahmat weekly published from Jalore against Government of Rajasthan regarding non-issuance of advertisements.;June 29-30,1990.;(B);Facilities to the Press;AnnualReport1990
28. Complaint of Shri Hari Aggarwal, journalist of Sahrsa, Bihar, regarding non-availability of railway concession to accredited journa-lists of the area against Railway Authorities, Rail Bhawan, New Delhi.;June 29-30,1990.;(A);Facilities to the Press;AnnualReport1990
29. Complaint of Mrs. H.R. Rasal, Executive Editor of Godateer Samachar Dainik against Maharashtra State Road Transport Corpo-ration.;June 29-30,1990.;(A);Facilities to the Press;AnnualReport1990
30. Complaint of Shri Om Prakash Aggarwal, editor, Dainik Yuva Samooh, Hindi-Marathi daily published from Maharashtra regarding non-release of the advertisement from the State Government.;June 29-30,1990.;(A);Facilities to the Press;AnnualReport1990
31. Complaint of Shri B.J. Paharwala, editor Antarjwala, Hindi weekly regarding non-release of Government advertisement.;June 29-30,1990.;(A);Facilities to the Press;AnnualReport1990
32. Complaint of Shri Veer Singh Jatav, editor and publisher Dainik Sandhya Maneesh Times published from Saharanpur regarding non-release of the advertisements from the State Government.;June 29-30,1990.;(C);Facilities to the Press;AnnualReport1990
33. Complaint ofShpi C.S. Kalra, editor of Uni-versity Today published from New Delhi regarding discrimination by MD University by not issuing advertisements to his paper,;September 28-29,1989.;(A);Facilities to the Press;AnnualReport1990
34. Complaint of Shri S.K. Banerjee, Publisher Swastika Bengali news weekly published from Calcutta regarding denial of Govern-ment advertisement to his paper.;CSeptember ; 28-29,1998;Facilities to the Press;AnnualReport1990
35. Complaint of Shri Om Prakash Sharma, editor & publisher of Amar Abhimanyu, a Hindi weekly published from Agra regarding non-issuance of advertisements by State Government of U.P.;CSeptember ;(C);Facilities to the Press;AnnualReport1990
36. Complaint of Shri D.R. Chaudhary, editor of Peeng weekly paper published from Haryana regarding non-issuance of Government advertisements.;December 21-22, 1989 ;(A);Facilities to the Press;AnnualReport1990
37. Complaint of Shri C.S. Dev, Chairman of Bihar Non-Daily Newspapers Union regard-ing total stoppage of advertisements from March, 1988 by Government of Bihar.;December 21-22, 1989 ;(A);Facilities to the Press;AnnualReport1990
38. Complaint of Shri Vijay Kumar, editor of Chhatra Mashal regarding harassment by DAVP.;December 21-22, 1989 ;(C);Facilities to the Press;AnnualReport1990
39. Complaint of the publisher, daily, 'Rajyadesh' published from Ajmer regarding getting less advertisements compared to the other papers.;December 21-22, 1989 ;(B);Facilities to the Press;AnnualReport1990
40. Complaint of Shri Charanjit Chawla, editor, Raf Bharat (weekly) against Municipal Com-Mittee Rohtak.;March 26-27,1990;(B);Facilities to the Press;AnnualReport1990
41. Complaint of Shri Khurshid Alam, Chief Editor of Dafina Motihari against The Assis-tant Collector, Custom Division, Motihari, Bihar.;March 26-27,1990;(A);Facilities to the Press;AnnualReport1990
42. Complaint of Shri Biplab Das Gupta, editor, Pratibhadi Chetna against stoppage of DAVP advertisements.;March 26-27,1990;(A);Facilities to the Press;AnnualReport1990
43. Complaint of Shri P. Rajan against Manage-ment of the Mathrubhumi, Calicut.;September 28-29, 1989;(A);Curtailment of Press Freedom;AnnualReport1990
44. Complaint of Shri Mario Cabral E Sa, free-lance journalist of Goa against Dr. Gopal Singh then Governor of Goa and Shri H Lal Thlamuana, Ex-Secretary to the Governor.;December 21-22, 1989;(B);Curtailment of Press Freedom;AnnualReport1990
45. Complaint of Shri M.S. Sathe, editor of Swarajya against Hindustan Antibiotics Ltd.;March26-27, 1990;(B);Curtailment of Press Freedom;AnnualReport1990
46. Complaint of Shri Shishu Patial, Co-con-venor of HP Journalist Guild regarding the ban of the entry of Jansatta into Civil Secretariat.;March26-27, 1990;(B);Curtailment of Press Freedom;AnnualReport1990
47. Suo-Motu Inquiry into resignation of Sh. Vinod Mehta.;March26-27, 1990;(A);Curtailment of Press Freedom;AnnualReport1990
48.Deshar Katha vs. Govt. of Tripura.;December 21-22, 1989;(A);Curtailment of Press Freedom;AnnualReport1990
