Complaint;Date;Status;ComplaintType;Report_name
28. Complaint of Sh. S. John Ravi, Editor, Laity Focus and News Bangalore against police authorities.;Vartha, Bangalore against Director, Karnataka Secondary Education Examination Board, Bangalore.;Upheld;Harassment of Newsmen;AnnualReport2000
29. Complaint of the Manager, Nakkheeran against the Tamil Nadu Police and Special Task Force.;Vartha, Bangalore against Director, Karnataka Secondary Education Examination Board, Bangalore.;Dropped upon observations;Harassment of Newsmen;AnnualReport2000
30. Complaint of the Editor, Nakkheeran, Chennai against Shri R. Sarath Kumar.;Vartha, Bangalore against Director, Karnataka Secondary Education Examination Board, Bangalore.;Dropped for want of facts;Harassment of Newsmen;AnnualReport2000
31. Complaint of Editor, Shanti Sainik, Bangalore against Raibag police station.;Vartha, Bangalore against Director, Karnataka Secondary Education Examination Board, Bangalore.;Upheld;Harassment of Newsmen;AnnualReport2000
32. Complaint of Editor, Nakkheran, Chennai against Tamil Nadu Police.;Vartha, Bangalore against Director, Karnataka Secondary Education Examination Board, Bangalore.;Upheld;Harassment of Newsmen;AnnualReport2000
33. Complaint of Shri Vishnu Murthy, Janamitra, Telugu and English weekly, Yanam against Yanam Police.;August 6, 1999;Upheld;Harassment of Newsmen;AnnualReport2000
34. Complaint of Sh. Ishfaq-ul-Hassan, Reporter, Kashmir Times, Srinagar against CRPF and Jammu & Kashmir Police.;October 13, 1999;Upheld;Harassment of Newsmen;AnnualReport2000
35. Complaint of Sh. Mohan Nagpal, Editor, The Pilot, Bhatinda against the Chief Secretary, Govt. of Punjab for holding inquiry in respect of news published in the newspaper.;October 13, 1999;Disposed with observations;Harassment of Newsmen;AnnualReport2000
36.Complaint of Sh. Rattan Kumar Tanwar, Editor/Publisher, Hindi weekly Tanwar Bharat, Bhiwani against police authorities, Bhiwani, Haryana.;October 13, 1999;Directions;Harassment of Newsmen;AnnualReport2000
37.Complaint of Sh. Ravi Shankar Sharma, Chief Editor, Buland Yuva, Buland against State Minister for Public Health and Housing, Government of Haryana.;October 13, 1999;Directions;Harassment of Newsmen;AnnualReport2000
b. Complaint of Sh. Ravi Shankar Sharma, Chief Editor, Buland Yuva, Buland against State Minister for Public Health and Housing, Government of Haryana.;October 13, 1999;Directions;Harassment of Newsmen;AnnualReport2000
38.Complaint of Smt. Santosh Yadav, Journalist, Narnaul against Superintendent of Police, Narnaul, Haryana.;October 13, 1999;Dismissed on merits;Harassment of Newsmen;AnnualReport2000
39. Complaint of Sh. Sheesh Pal Jindal, Journalist, Guhla Chika against Dr. D. P. Goel, Senior Medical Officer, Community Health Centre, Guhla, Haryana.;October 13, 1999;Dismissed on merits;Harassment of Newsmen;AnnualReport2000
40. Complaint of Sh. Jitendra Aggarwal, Journalist,;Dainik Jagran, Ambala City against S/Shri Suram and Ajay, S/o. Shri Fakir Chand Aggarwal, Deputy Speaker, Haryana Vidhan Sabha.;Dropped with observations;Harassment of Newsmen;AnnualReport2000
41. Complaint of Sh. Shrinivas Mahabal, Abhivyakti Media for Development, Nashik against police authorities, M.P.;December 13, 1999;Upheld;Harassment of Newsmen;AnnualReport2000
42. Complaint of Sh. Hariprakash Aggarwal, Editor, Dainik Chhatarpur Paraman, M.P. against Shri Raghav Bhushan, City Inspector.;December 13, 1999;Disposed with directions;Harassment of Newsmen;AnnualReport2000
43. Complaint of Sh. Punit Chaturvedi, Bureau Chief, Dainik Public Asia, Bhopal against police authorities, Government of M.P.;December 13, 1999;Upheld;Harassment of Newsmen;AnnualReport2000
44. Complaint of Sh. Virender Prasad Mishra, General Secretary, Patrakar Sangh, Mehar against local police.;December 13, 1999;Sub-judice;Harassment of Newsmen;AnnualReport2000
45. Complaint of the Chief Editor, Durga Shakti Weekly, District Ujjain against Deputy Superintendent of Police, Ujjain (M.P.);December 13, 1999;Upheld;Harassment of Newsmen;AnnualReport2000
46. Complaint of Sh. Jitendra Soni, Chief Editor, Sanjha Lokswami, Indore against Shri Mahesh Joshi, Former Minister and Congress Leader.;December 13, 1999;Sub-judice;Harassment of Newsmen;AnnualReport2000
47. Complaint of Pt. P. R. Shukla, Chief Editor, Shramsudha, M.P. against Deputy Registrar, Katni, M.P.;December 13, 1999;Dismissed;Harassment of Newsmen;AnnualReport2000
48. Complaint of Sh. Charu Jha, Journalist, Rewa M.P. against police authorities, Rewa, M.P.;December 13, 1999;Upheld;Harassment of Newsmen;AnnualReport2000
49. Complaint of Sh. Padamdhar Pati Tripathi, Managing Editor, Samay, Hindi Daily, Siddi, M.P. against the District Administration, Govt. of M.P.;December 13, 1999;Upheld;Harassment of Newsmen;AnnualReport2000
50. Complaint of Sh. Om Prakash (Gudha) Jain,Chief Editor, Saptahik Column, Damoh against District Admn. and Police Authorities.;December 13, 1999;Sub-judice;Harassment of Newsmen;AnnualReport2000
51. Complaint regarding harassment of the editor of Sarita against the Punjab Police.;February 14, 2000;Upheld;Harassment of Newsmen;AnnualReport2000
52. Complaint of Sh. Harjit Dua, Editor, Yuva Pukar and Sher-e-Yamuna Paar, Delhi against the police officials of Krishna Nagar.;February 14, 2000;Upheld;Harassment of Newsmen;AnnualReport2000
53. Complaint of the Secretary, Delhi Union of Journalists demanding judicial inquiry into the murder of Ms. Shivani Bhatnagar, investigative journalist.;February 14, 2000;Disposed with directions;Harassment of Newsmen;AnnualReport2000
54. Complaint of Sh. Rajiv Jain, Editor, The Page, New Delhi against Shri Tarvinder Singh, local MLA and anti-social elements.;February 14, 2000;Sub-judice;Harassment of Newsmen;AnnualReport2000
55. Complaint of Sh. Sahil Pandit, Executive Editor, Diler Shakti, New Delhi against Haryana Urban Development Authority, Haryana.;February 14, 2000;Directions;Harassment of Newsmen;AnnualReport2000
56. Complaint of Sh. Gulshan Kumar Mahajan, Chief Editor, Khabardar India. Delhi against Delhi Vidyut Board.;February 14, 2000;Sub-judice;Harassment of Newsmen;AnnualReport2000
57. Complaint of Sh. Kazim Rizvi, President, News-paper Editors' Guild of India, Varanasi regarding harassment of the journalists and murder of the Editor, Urdu Daily 'Azad Hind'.;February 14, 2000;Assurance;Harassment of Newsmen;AnnualReport2000
58. Suo-motu inquiry regarding assault on Mr. Kishan Seth, Photo-journalist, Lucknow by Mrs. Sonia Gandhi's Guards.;February 14, 2000;Observations;Harassment of Newsmen;AnnualReport2000
"59. Suo-motu inquiry initiated by the Press Council of India on the issue dated 20.12.1998 of Jansatta, New Delhi captioned 'Aur Ab Kalyan Sarkar Ne Patrakaron Par Halla Bola"".";February 14, 2000;Sub-judice;Harassment of Newsmen;AnnualReport2000
60. Complaint of Sh. T. C. Anantha Subba Rao, Member, National Working Journalists Asso-ciation and Editor, Margo Prabha, Kannada Daily and others, District Hassan against the police authorities.;February 14, 2000;Upheld;Harassment of Newsmen;AnnualReport2000
61. Complaint of Sh. Parmanand Mudgal, Chief Editor, Khetihar Hiteshi, Hindi weekly Rewari, Haryana against the police administration.;February 14, 2000;Upheld;Harassment of Newsmen;AnnualReport2000
62. Complaint of Sh. H. L. Choudhary, Editor, Samajik Bhawana, Narnaul, Haryana against the District Public Relations Officer, Narnaul, Haryana.;February 14, 2000;Disposed with directions;Harassment of Newsmen;AnnualReport2000
53. Complaint of the Secretary, Delhi Union of Journalists demanding judicial inquiry into the murder of Ms. Shivani Bhatnagar, investigative journalist.;February 14, 2000;Disposed with directions;Harassment of Newsmen;AnnualReport2000
54. Complaint of Sh. Rajiv Jain, Editor, The Page, New Delhi against Shri Tarvinder Singh, local MLA and anti-social elements.;February 14, 2000;Sub-judice;Harassment of Newsmen;AnnualReport2000
55. Complaint of Sh. Sahil Pandit, Executive Editor, Diler Shakti, New Delhi against Haryana Urban Development Authority, Haryana.;February 14, 2000;Directions;Harassment of Newsmen;AnnualReport2000
56. Complaint of Sh. Gulshan Kumar Mahajan, Chief Editor, Khabardar India. Delhi against Delhi Vidyut Board.;February 14, 2000;Sub-judice;Harassment of Newsmen;AnnualReport2000
57. Complaint of Sh. Kazim Rizvi, President, News-paper Editors' Guild of India, Varanasi regarding harassment of the journalists and murder of the Editor, Urdu Daily 'Azad Hind'.;February 14, 2000;Assurance;Harassment of Newsmen;AnnualReport2000
58. Suo-motu inquiry regarding assault on Mr. Kishan Seth, Photo-journalist, Lucknow by Mrs. Sonia Gandhi's Guards.;February 14, 2000;Observations;Harassment of Newsmen;AnnualReport2000
"59. Suo-motu inquiry initiated by the Press Council of India on the issue dated 20.12.1998 of Jansatta, New Delhi captioned 'Aur Ab Kalyan Sarkar Ne Patrakaron Par Halla Bola"".";February 14, 2000;Sub-judice;Harassment of Newsmen;AnnualReport2000
60. Complaint of Sh. T. C. Anantha Subba Rao, Member, National Working Journalists Asso-ciation and Editor, Margo Prabha, Kannada Daily and others, District Hassan against the police authorities.;February 14, 2000;Upheld;Harassment of Newsmen;AnnualReport2000
61. Complaint of Sh. Parmanand Mudgal, Chief Editor, Khetihar Hiteshi, Hindi weekly Rewari, Haryana against the police administration.;February 14, 2000;Upheld;Harassment of Newsmen;AnnualReport2000
62. Complaint of Sh. H. L. Choudhary, Editor, Samajik Bhawana, Narnaul, Haryana against the District Public Relations Officer, Narnaul, Haryana.;February 14, 2000;Disposed with directions;Harassment of Newsmen;AnnualReport2000
74. Complaint of Sh. Irfan Ali alias Thakur Tabbu, Editor, Insaf Ki Batein, Bahraich, Uttar Pradesh against the police authorities.;Feb.14, 2000;Settled;Harassment of Newsmen;AnnualReport2000
75. Complaint of Manager, Lokmat, Bikaner against Northern Railways.;April 6, 1999;Disposed of with directions;Facilities to the Press;AnnualReport2000
76. Complaint of Sh. Ghanshyam Verma, President, Rajasthan Small and Periodical Newspapers Editors Council against Directorate, Information and Public Relations Department, Government of Rajasthan, Jaipur.;April 6, 1999;Upheld;Facilities to the Press;AnnualReport2000
77.Complaint of Sh. Uttam Chandra Sharma, Editor, Muzaffarnagar Bulletin against Director, I and PRD, Government of U.P. Lucknow.;April 6, 1999;Directions -Upheld;Facilities to the Press;AnnualReport2000
77. Complaint of Sh. Kazim Rizvi, President, Newspaper Editors Guild of India, Varanasi against Government of U.P.;April 6, 1999;Directions;Facilities to the Press;AnnualReport2000
78. Complaint of Sh. Ghanshyam Verma, President, Rajasthan Small and Periodical Newspaper Editors Council, Byawar against DAVP.;April 6, 1999;Directions;Facilities to the Press;AnnualReport2000
79. Complaint of Journalists of Allahabad News Reporters Club against the Government of U.P.;April 6, 1999;Directions;Facilities to the Press;AnnualReport2000
80. Complaint of Sh. Rafat Ali Khan, Editor, Shramik Yug, Hindi Weekly, Rampur against I and PRD,;Government of U.P.;Disposed of with directions;Facilities to the Press;AnnualReport2000
81. Complaint of Sh. O. P. Sharma, Special Corres-pondent Excelsior, Jammu and Kashmir against Director I and PRD, Government of Jammu and Kashmir;Government of U.P.;Disposed of with observations;Facilities to the Press;AnnualReport2000
82. Complaint of Publisher, Namaskar Times, New Delhi against Ankur Advertising, New Delhi.;Government of U.P.;Dismissed being outside jurisdiction;Facilities to the Press;AnnualReport2000
83. Complaint of Sh. C. S. Kalra, Editor, University Today, New Delhi against Director, Tata Institute of Social Science, Mumbai.;Government of U.P.;Dismissed on merits;Facilities to the Press;AnnualReport2000
84. Complaint of the Editor, University Today, New Delhi against Prof. S. Rame Godwa, Chairman, All India Council for Technical Education.;April 6, 1999 ;Dismissed on merits;Facilities to the Press;AnnualReport2000
85. Complaint of Sh. Partha Pratim Sarkar, General Secretary, Coochbehar Press Club against police authorities.;June 7, 1999;Disposed of with observations;Facilities to the Press;AnnualReport2000
86. Complaint of Sh. Shyamal Chatterjee, Editor, Aghosita Bidhayak, North 24 Parganas (West Bengal) against Director, Information and Cultural Department;June 7, 1999;Directions;Facilities to the Press;AnnualReport2000
87. Complaint of Sh. Sibnath Choudhary, Secretary, Nadia District Patra Patrika Parishad, Nadia against District Magistrate and Returning Officer, Nadia.;June 7, 1999;Dismissed for non-prosecution;Facilities to the Press;AnnualReport2000
88. Complaint of Sh. Bijay Singh, Journalist against I and PRD, Government of Bihar.;June 7, 1999;Disposed of with directions;Facilities to the Press;AnnualReport2000
89. Complaint of Sh. P. Vijay Raghavan, Public Relations Head, Apni Ranchi, Hindi weekly, Ranchi, Bihar against Director, I and PRD, Govt. of Bihar.;June 7, 1999;Disposed of with directions;Facilities to the Press;AnnualReport2000
90. Complaint of Sh. S. P. Chaurasia, Secretary, All India Small and Medium Newspapers Editor's Association, Bihar against I and PRD, Govt. of Bihar.;June 7, 1999;Disposed of with directions;Facilities to the Press;AnnualReport2000
91. Complaint of Publisher, Begusarai Times, Bihar against Director General, Information and Public Relations Department, Government of Bihar.;June 7, 1999;Directions;Facilities to the Press;AnnualReport2000
92. Complaint of Sh. Pitambasa Mishra, Publisher and Prop., Utkal Mail, Rourkela against I and PRD, Government of Orissa.;June 7, 1999;Directions;Facilities to the Press;AnnualReport2000
93. Complaint of Sh. P. Mishra, Publisher, Utkal Mail, Bhubaneswar against DAVP.;June 7, 1999;Assurance;Facilities to the Press;AnnualReport2000
94. Complaint of Sh. Sharad Parashar, Bureau Chief, Dainik Narmada Kesari, Bhopal against Sh. Prateesh Pathak, Public Relations Officer, M.P. Legislative Assembly.;June 7, 1999;Outside jurisdiction;Facilities to the Press;AnnualReport2000
95. Complaint of Sh. Satish Upadhyay, District Representative, Trigut Dainik, Sidharathnagar against Director, Information and Public Relations Department, Government of Uttar Pradesh, Lucknow.;August 6, 1999;Directions;Facilities to the Press;AnnualReport2000
96. Complaint of Mohd. Salim, Editor, Buland Bharat and District Convenor, All India Journalists Committee, Saharanpur against Government of Uttar Pradesh.;August 6, 1999;Upheld;Facilities to the Press;AnnualReport2000
97. Complaint of Sh. Narendra Kumar 'Nirala', Editor, Yug Times, Aligarh against Sub-Divisional Magistrate, Aligarh, Uttar Pradesh.;August 6, 1999;Disposed with directions;Facilities to the Press;AnnualReport2000
98. Complaint of Sh. Rajeev Dhiraj, Executive (Admn.) Amar Ujala, Meerut against Regional Secretary, Secondary Education Council, Meerut, U.P.;August 6, 1999;Dismissed on merits;Facilities to the Press;AnnualReport2000
99. Complaint of officiating Secretary, Jammu and Kashmir Union of Working Journalists against Information Directorate, Jammu and Kashmir and Press Information Bureau, Government of India.;October 13, 1999;Proceedings dropped-Dismissed;Facilities to the Press;AnnualReport2000
100.Complaint of Sh. Mohan Nagpal, General Secretary, Punjab Union of Journalists, Bhatinda against National Fertilisers Ltd.;October 13, 1999;Dismissed on merits;Facilities to the Press;AnnualReport2000
101. Complaint of Sh. Mohan Nagpal, Editor, Dainik Pilot, Bhatinda against Telecom District Manager and SSP, Bhatinda (Punjab);October 13, 1999;Closed with observations;Facilities to the Press;AnnualReport2000
102. Complaint of the Proprietor, Ludhiana Cycle Samachar, Ludhiana, Punjab against the Senior Superintendent, Postal Department, Ludhiana, Punjab.;October 13, 1999;Directions;Facilities to the Press;AnnualReport2000
103. Complaint of the Chief Editor, The Sarpanch Daily, Chandigarh against Information and PublicRelations Department, Government of Haryana.;October 13, 1999;Directions;Facilities to the Press;AnnualReport2000
104. Complaint of Sh. Satya Prakash Pandey, Corres-pondent, Trigut Dainik, Sonepat against District Administration.;October 13, 1999;Disposed on;Facilities to the Press;AnnualReport2000
105. Complaint of Sh. Madan Verma, Editor, Good Haryana, Hindi Fortnightly, Jind (Haryana) against Director, I and PRD, Haryana, Chandigarh.;October 13,  1999; Dismissed on merits;Facilities to the Press;AnnualReport2000
106. Complaint of Sh. Atul Kumar Sharma, Karnal against JVG Times, New Delhi.;October 13,  1999; Dismissed-out-side jurisdiction;Facilities to the Press;AnnualReport2000
107. Complaint of Sh. S. S. Kalra, President, Haryana Patrakar Manch, Panipat against Executive Officer, Panipat Municipal Committee, Panipat, Haryana.;October 13,  1999;Observations;Facilities to the Press;AnnualReport2000
108. Complaint of Sh. Ramesh Dubey, Chief Editor, Publisher, Naujawan Darpan, Gwalior against DAVP.;December13, 1999;Directions;Facilities to the Press;AnnualReport2000
109.Complaint of Sh. Syed Rashid Ali, Chief Editor, Zehran Samachar Darpan, Bhopal against the Director, I and PRD, Government of Madhya Pradesh, Bhopal.;December13, 1999;Directions;Facilities to the Press;AnnualReport2000
b. Complaint of Smt. Mamta Jain, Editor, Krantikari Sanket, Hindi Weekly/Monthly, Rajnandgaon, M.P. against the Director, Information and Public Relations, Government of M.P., Bhopal.;December13, 1999;Directions;Facilities to the Press;AnnualReport2000
110. Complaint of Dr. Pratap Aggarwal, Reporter, All India Radio, Jagdalpur against CMD, National Mineral Development Corporation, Hyderabad.;December13, 1999;Dismissed for lack of substance;Facilities to the Press;AnnualReport2000
111. Complaint of Sh. Ashok Ahuja, Chief Editor, Dainik Sudur Sandesh, Sivani against Collector, Mohd. Suleman, Superintendent of Police, Smt. Pragya Richa Shrivastava.;December13, 1999;Directions;Facilities to the Press;AnnualReport2000
112. Complaint of the Editor, A Novel Times, Chennai against postal authorities.;February 14, 2000;Upheld;Facilities to the Press;AnnualReport2000
113. Complaint of Sh. Ashok Kumar Pradhan, Corres-pondent/ Journalist, Dainik Hari Bhumi, Rewari against the Information and, Public Relations Department, Government of Haryana.;February 14, 2000;Directions;Facilities to the Press;AnnualReport2000
114. Complaint of the Editor, 'Nirol Sach', Punjabi Fort-nightly, Patiala, Punjab against the Directorate, Public Relations Department, Govt. of Punjab.;February 14, 2000;Dismissed upon assurance;Facilities to the Press;AnnualReport2000
115. Complaint of Sh. Veer Singh, Vice-President, Journalist Union of Uttar Pradesh against Information and Public Relations Department, Govt. of U.P.;February 14, 2000;Upheld;Facilities to the Press;AnnualReport2000
116. Complaint of Sh. Amanullah Siddiqui, Editor, Central Express, Mahrajganj against the Director, Information and Public Relations Department, Govt. of U.P. and Additional District Information Officer, Mahrajganj.;February 14, 2000;Upheld;Facilities to the Press;AnnualReport2000
117. Complaint of the Publisher, Varanasi Times, Varanasi against the RNI and DAVP.;February 14, 2000;Dismissed for lack of substance Upheld;Facilities to the Press;AnnualReport2000
118. Complaint of Sh. Devender Kumar Saxena, Editor / Publisher, Yatayat Chetna (Weekly), Kanpur against the Director, I & PRD, Govt. of U.P., Lucknow.;February 14, 2000;Upheld;Facilities to the Press;AnnualReport2000
119.  Complaint of Shri Devender Kumar Saxena Editor / Publisher, Yatayat Chetna (Weekly), Kanpur against the Director, Information and Public. Relations Department, Government of Uttar Pradesh, Lucknow.;February 14, 2000;Upheld;Facilities to the Press;AnnualReport2000
119. Complaint of Mohd. Iqbal Hassan, Editor, Rashtriya Jang Times, Muzaffarnagar, Uttar Pradesh against the Director, Information and Public Relations Department, Govt. of U.P., Lucknow.;February 14, 2000;Dismissed for lack of substance;Facilities to the Press;AnnualReport2000
119. Complaint of Sh. Veer Singh, Editor, Manav Jagat, Saharanpur against the Information Department, Govt. of U.P., Lucknow.;February 14, 2000; Upheld;Facilities to the Press;AnnualReport2000
120.Complaint of Sh. Alimul Haque, Correspondent, Dainik Jagran, Baharaich against the Information and Public Relations Department, Govt. of U.P., Lucknow.;February 14,2000;Dismissed being baseless;Facilities to the Press;AnnualReport2000
120. Complaint of Sh. Kaluram Tyagi, Editor, Gram Utthan Newspaper, Khatauli against the Govt. of Uttar Pradesh regarding Advertising Policy.;February 14,2000;Upheld;Facilities to the Press;AnnualReport2000
121. Complaint of Sh. Rajiv Dheeraj, Executive (Admn.) Amar Ujala against Sh. Prashant Trivedi, the then District Magistrate, Mahoba.;February 14,2000;Upheld;Facilities to the Press;AnnualReport2000
122. Complaint of Mohd. Irashad Rayeen, Journalist, Mahoba, Uttar Pradesh against Shri Arimardan Singh, Local MLA, Samajwadi Party, Mahoba and police authorities, Mahoba, U.P.;February 14,2000;Sub-judice;Facilities to the Press;AnnualReport2000
123.Suo-motu action regarding Dinamalar, Tamil Daily's office ransacked by a armed gang.;April 6,1999 ;Dismissed on merits;Curtailment of Press Freedom;AnnualReport2000
b. Suo-motu action regarding Dinamalar, Tamil Daily's office ransacked by a armed gang.;April 6,1999 ;Dismissed on merits;Curtailment of Press Freedom;AnnualReport2000
124. Complaint of Sh. Sunil Waskar, Editor, Aaj Rashtrasatta, Nashik against SHO, Police Station, Igatpuri;June7,1999;Upheld;Curtailment of Press Freedom;AnnualReport2000
125. Complaint of Sh. Lalaram Chaturvedi, Director, Dainik Din-Raat, Itawah, Uttar Pradesh against police authorities.;June7,1999;Upheld;Curtailment of Press Freedom;AnnualReport2000
126. Complaint of Dr. N. K. Trikha, President, National Union of Journalists, Delhi against The Economic Times.;April 6, 1999;Upheld;Curtailment of Press Freedom;AnnualReport2000
