Complaint;Date;Status;ComplaintType;Report_name
16. Complaint of Shri Ved Prakash Sharma Editor, Hind Prahari, Hindi Weekly, Delhi against (i) Manager, Canterbury Public School, Delhi, (ii) Director, Education Department, Government of National Capital Territory of Delhi (iii) Police Authorities (iv) The Chief Secretary, Government of National Capital Territory of Delhi and (v) The Secretary, Home (Police) Department, Government of National Capital Territory of Delhi, Delhi.;February 9, 2006;Closed with directions;Harassment of Newsmen;AnnualReport2006
17.Complaint of Shri Ram Kumar Gupta, Editor/ Publisher, Veshya Lehar, Lucknow, U.P. against plice authorities, U.P.;February 9, 2006;Matter allowed to Rest;Harassment of Newsmen;AnnualReport2006
18.Complaint of Md. Aman Khan, District Representative, Jagrook Express, Hindi Daily, Mirzapur, U.P. against police authorities of Uttar Pradesh.;February 9, 2006;Closed with observation;Harassment of Newsmen;AnnualReport2006
19.Complaint of Shri Sanjeev Sharma, Journalist, Bhind, M.P. against local police, Bhind/M.P.;February 9, 2006;Sub-judice;Harassment of Newsmen;AnnualReport2006
20.Complaint of Shri Vijay Garg, Press Photographer, Action India, Hindi Weekly, Delhi against police authorities, Delhi.;February 9, 2006;Matter closed Facilities to the Press;Harassment of Newsmen;AnnualReport2006
21.Complaint of Shri Prabir Kumar Sarkar, Chief Editor, Coal Field Times, Kolkata, against Chairman, Coal India Ltd., Kolkata, West Bengal.;June 28, 2005;Disposed of with observa- tions;Harassment of Newsmen;AnnualReport2006
22.Complaint of Shri Arun Nath, Editor/Publisher, Tripura Observer, Agartala against Directorate of Information & Cultural Affairs and Tourism, Govt. of Tripura, Agartala.;June 28, 2005;Withdrawn;Harassment of Newsmen;AnnualReport2006
23.Complaint of Shri Ganga Prasad Verma, Editor, Rapti Express, Baharaich, U.P. against District Information Officer, Baharaich, U.P.;June 28, 2005;Settled;Harassment of Newsmen;AnnualReport2006
24.Complaint of Shri Bal Kishan Verma, Chief Editor, Swarn Darpan, Jhansi, U.P. against DAVP, New Delhi.;June 28, 2005;Disposed of;Harassment of Newsmen;AnnualReport2006
25.Complaint of Md. Mokhtar Ahmad, Correspondent, Quami Tanzeem, Nalanda, Bihar against District Information and Public Relations Department, Nalanda, Bihar.;June 28, 2005;Closed with Observations;Harassment of Newsmen;AnnualReport2006
26.Complaint of Choudhary Amar Singh Jauhari, Editor, Akhiri Koshish, Panipat, Haryana against Chief Electoral Officer, Haryana/Chandigarh.;June 28, 2005;Dismissed;Harassment of Newsmen;AnnualReport2006
27.Complaint of Shri Joginder Mittal, President, Rashtriya Patrakar Sampadak Sangh, Karnal, Haryana against;June 28, 2005;Dismissed;Harassment of Newsmen;AnnualReport2006
28.Complaint of Smt. Bijoy Lakshmi Chatterjee, Publisher, Gramanchal Shilpanchaler Khabar, Chittaranjan against Sr. Superintendent of Post Offices, Asansol and Post Master General, South Bengal Division, Kolkata.;June 28, 2005;Disposed of with directions;Harassment of Newsmen;AnnualReport2006
29.Complaint of Smt. Bijoy Lakshmi Chatterjee, Publisher, Gramanchal Shilpanchaler Khabar, Chittaranjan against Sr. Superintendent of Post Offices, Asansol and Post Master General, South Bengal Division, Kolkata.;June 28, 2005;Disposed of with disrections;Harassment of Newsmen;AnnualReport2006
30.Complaint of Shri Subhrangshu Chatterjee, Editor, Gramanchal Shilpanchaler Khabar, Chittaranjan, Burdwan against Block Development Officer and Executive Officer, Burdwan, Solanpur Panchayat Samiti, Burdwan, West Bengal.;June 28, 2005;Directions;Harassment of Newsmen;AnnualReport2006
31.Complaint of Shri Sanjay Kumar, District General Secretary, Bihar Working Journalist Union, Nalanda, Bihar against Information and Public Relations Department, Bihar.;October 7, 2005;Directions;Harassment of Newsmen;AnnualReport2006
32.Complaint of Shri Lal Chand Puneet, Editor, Marukeshtra, Balhotra, Rajasthan against Postal Department, Jodhpur, Rajasthan.;October 7, 2005;Directions;Harassment of Newsmen;AnnualReport2006
33.Complaint of Shri Naresh Kumar Choubey, Press Reporter, Lamba Safar, Hindi Weekly, Delhi against Director of Information and Public Relations, Government of NCT of Delhi.;October 7, 2005;Directions;Harassment of Newsmen;AnnualReport2006
34.Complaint of Shri Avinash Kumar Singh, Editor, Fatehpur Rangshala, Fatehpur, U.P. against Election Commission.;October 7, 2005;Upheld with directions;Harassment of Newsmen;AnnualReport2006
35.Complaint of Shri Ramesh Chandra Likhariya, Publisher, Mahakal Bharat;October 7, 2005;mitigated;Harassment of Newsmen;AnnualReport2006
36.Complaint of Shri P.V. Ramana Rao, Correspondent, PTI, Guntur (A.P.) against Manager and Chief Public Relations Officer, South Central Railway, Guntur.;October 7, 2005;Grievance ventilated;Harassment of Newsmen;AnnualReport2006
37.Complaint of Shri D.V. Laxmi Narayan, Editor, Viniyoga Hakku, Guntur, (A.P.) against Director, I&PRD, Government of Andhra Pradesh.;October 7, 2005;Assurance;Harassment of Newsmen;AnnualReport2006
38.Complaint of Shri Chandradev Rajbhar Chandra, Chief Editor, Times of Singrauli, Singrauli Sindhi, M.P. against RNI, New Delhi.;February 9 2006;Disposed of directions;Harassment of Newsmen;AnnualReport2006
39.Complaint of Shri Vinod Kumar Jain, Chief Executive Officer, Business Star, English Monthly, Delhi against Chief Post Master General, Delhi Circle.;February 9 2006;Matter allowed to rest;Harassment of Newsmen;AnnualReport2006
40.Complaint of Shri Zaki Ullah, Editor, Gul Hai Khandan, Urdu monthly, Rampur, Uttar Pradesh against DAVP, New Delhi.;February 9 2006;Directions;Harassment of Newsmen;AnnualReport2006
