Complaint;Date;Status;ComplaintType;Report_name
Complaint  of  Shri  Suresh  Gandhi,  Correspondent, Dainik Hindustan and  Dainik Aaj Tak Channel, Bhadoi, Uttar  Pradesh against Shri R.K. Singh, Inspector  and Shri Rambali Saroj, Chowki, Nai Bazar,  Bhadoi, U.P.;December 21, 2012;Dismissed –  Settled;Harassment of Newsmen;AnnualReport2013
Complaint of Shri Santosh Kumar Dixit,  Correspondent, Amar Ujala, Jaunpur (U.P.)  against Shri Ram Chander Gautam, S.H.O.,  Sarpatahan, Jaunpur, U.P.;December 21, 2012;Closed upon  assurance;Harassment of Newsmen;AnnualReport2013
Complaint of Shri Sanjay Kumar ‘Punnu’  Journalist and President, Shobha Club,  Rohtas (Bihar) against Shri Ranjit Mishra,  City Superintendent of Police, Darbange,  Bihar.;December 21, 2012;Closed  for non- pursuance;Harassment of Newsmen;AnnualReport2013
Complaint of Shri Ramanand Soni, Bureau  Chief, Dainik Patrika, Bhind, M.P. against  Shri Chanchal Shekhar, Superintendent of  Police, Bhind, M.P.;February 18, 2013;Dismissed;Harassment of Newsmen;AnnualReport2013
Complaint of Shri Jai Prakash Bhardwaj,  Correspondent, Chetna Manch, Sahibabad,  Gaziabad against Shri Chandev Ram Jatav,  Ration Dealer, Sahibabad, Ghaziabad.;February 18, 2013;Dismissed  with  observations;Harassment of Newsmen;AnnualReport2013
Complaint of Shri Amlendu Upadhyay,  Assistant- Editor, Swabhiman Times,  Ghaziabad, U.P. against Shri Banvari  lal Kushwaha, CMD, Garima Milk  Industries and Swabhiman Times  and Shri  Nirmalendu Saha, Editor, Swabhiman  Times, Delhi.;February 18, 2013;Dismissed;Harassment of Newsmen;AnnualReport2013
Complaint of Shri Shishir Kumar Gupta,  Publisher, Hukoomat Express, Kanth  Road, Moradabad, Uttar Pradesh against  the DAVP, New Delhi.;April 26, 2012;Dismissed;Facilities to the Press;AnnualReport2013
Complaint of Dr. H.H. Majid Hussain,  Chief  Editor/Publisher, Daily Urdu Action,  Bhopal against the DAVP;April 26, 2012;Proceedings  Dropped;Facilities to the Press;AnnualReport2013
Complaint of Shri Veerbhadrappa Lingappa  Jherkunte,  Editor,  Jantadhish,  Latur,  Maharashtra against the SDM, Udgir and  RNI;August 27, 2012;Dismisssed;Facilities to the Press;AnnualReport2013
Complaint of Dr. Ravi Rastogi, Editor/ Publisher,  Himalaya  Aur  Hindustan,  Rishikesh, Uttarakhand against the Director  General, Information and Public Relations  Department, Government of Uttarakhand,  Dehradun;December 21, 2012;Disposed  off with  directions;Facilities to the Press;AnnualReport2013
Complaint of Shri Jai Prakash Tamkoria,  Publisher/Correspondent,Chhattisgarh  Vaibhav, Korba, Chhattisgarh against  The Directorate, Information and Public  Relations Department, Government of  Chhattisgarh, Raipur, Chhattisgarh;February 18, 2013;Disposed  off with  observations;Facilities to the Press;AnnualReport2013
Complaint of Shri Subhash Jain, Chief  Editor, Aaj Ki Janta, Indore, M.P.  against Department of Public Relations,  Government of Madhya Pradesh, M.P.;February 18, 2013;Disposed off;Facilities to the Press;AnnualReport2013
Complaint of Shri Raghunath Singh, Dy.  General Manager, Rajasthan Patrika Pvt.  Ltd., Jaipur against the Mayor, Jaipur  Municipal Corporation, Jaipur.;February 18, 2013;Observations;Facilities to the Press;AnnualReport2013
Complaint of Shri Raghunath Singh, Dy.  General Manager, Rajasthan Patrika Pvt.  Ltd., Jaipur against I&PRD, Government  of Madhya Pradesh, Bhopal.;February 18, 2013;Closed;Facilities to the Press;AnnualReport2013
