Complaint;Date;Status;ComplaintType;Report_name
24.Complaint of Sh. Shishir Kumar Gupta, Owner & Publisher of Daily Urdu Evening, 'Hukoomat Express' against District Magistrate and ADM, Moradabad, U.P.;January  24, 1994;Regret expressed;Harassment of Newsmen;AnnualReport1994
b. Complaint of Editor, Hindi Weekly, 'Kahan Sunan', Moradabad, against District Magistrate, Moradabad, U.P.;January  24, 1994;Regret expressed;Harassment of Newsmen;AnnualReport1994
25. Complaint of Sh. Rafiq Vishal, Jour-nalist, Indore against police authorities, Indore, M.P.;January  24, 1994;Upheld;Harassment of Newsmen;AnnualReport1994
26. Complaint of Sh. Raj Kumar Raj Bijnor based reporter of 'Aaj', Bareilly edition, against police authorities, Bijnor, U.P.;January  24, 1994;Upheld;Harassment of Newsmen;AnnualReport1994
27. Complaint of the Reporter, 'People's Victory', Delhi against police authorities, Delhi;January 24, 1994;Disposed with observations;Harassment of Newsmen;AnnualReport1994
28. Complaint of Sh. Om Aggarwal, President, M.P. Aanchlik Patrakar Sangh, Chhattarpur against police authorities of Chhattarpur.;January 24, 1994;Sub-judice;Harassment of Newsmen;AnnualReport1994
29. Complaint of Sh.Om Prakash Chaturvedi, Journalist, 'Dainik Bhaskar', Nai Duniya, Bhopal, against Sh. C. P. Dubey, SHO Digoda, Distt Tikamgarh, M.P.;March 28, 1994;Sub-judice;Harassment of Newsmen;AnnualReport1994
30. Complaint of Sh. Amar Kumar, Editor, 'Nitya Shakti Times', Hissar against police authorities of Hissar;March 28, 1994;Partly upheld;Harassment of Newsmen;AnnualReport1994
31. Complaint of Sh. Ram Kumar Singh, Correspondent of Dainik Karmyug Prakash Gursarai, Jhansi, U.P. against Area Officer (Police), Gur-sarai, U.P.;March 28, 1994;Assurance by authorities;Harassment of Newsmen;AnnualReport1994
32. Complaint of Sh. Vijay Jain, Chief Editor, 'Lok Abhivyakti Swar', weekly of Sanawad, M.P. against police authorities, M.P.;March 28, 1994;Sub-judice;Harassment of Newsmen;AnnualReport1994
33. Complaint of Sh. Surender Rana, Editor, 'Hind Haryali', Delhi against police authorities, Delhi;March 28, 1994;Dismissed;Harassment of Newsmen;AnnualReport1994
34. Complaint of Sh. Ishwar Chandra Tripathi, Chief Editor, 'Tung Bharat', Satna, M.P. against District Collector, Satna, M.P.;March 28, 1994;Dismissed;Harassment of Newsmen;AnnualReport1994
35. Complaint of Chief Editor, 'Malwa Samachar' against Information and Public Relations Department, Bhopal;March 28, 1994;Dismissed;Facilities to the Press;AnnualReport1994
"36. Complaint of publisher ""Halat-e-Bihar"" Urdu daily of Samastipur, Bihar against Public Relations Officer, N.E. Railway, Gorakhpur, U.P.";Assurance by authoritiesJune 30, 1993;Dismissed;Facilities to the Press;AnnualReport1994
37. Complaint of Editor, 'Barmer Express' against Collector, & D.M., Barmer, Rajasthan;June 30, 1993;Grievance redressed-Dis. posed;Facilities to the Press;AnnualReport1994
38. Complaint of Shri Hemant Kumar Vishnoi office correspondent, Nav Bharat Times, New Delhi against Delhi Police;September 20, 1993;Disposed with observations;Facilities to the Press;AnnualReport1994
39. Complaint of Sh. Ajit Kar, Editor, 'Ganasikhsa', Birbhum, W.B. against the District Information Officer, Birbhum, W.B.;September 20, 1993;Closed with observations;Facilities to the Press;AnnualReport1994
40. Complaint of Sh. Prabir Kumar Sarkar, Editor, 'Vishan', Hindi News Weekly, Calcutta against East-ern Coalfields Ltd. Burdwan;September 20, 1993;Disposed for lack of substance;Facilities to the Press;AnnualReport1994
41. Complaint of Sh. Shriram Saxena, Publisher/Editor, 'Moradabad Vikas' Moradabad, U.P. against the Distt. Information Officer and Distt. Magistrate, Moradabad, U.P.;September 20, 1993;Dismissed as withdrawn;Facilities to the Press;AnnualReport1994
42. Complaint of Sh. Ramesh Chandra Mishra, General Secretary, Keonjhar District Working Jour-nalists Association, Keonjhar (Orissa) against Collector & DM, Keonjhar, Orissa;January 24, 1994;Dismissed for lack of substance;Facilities to the Press;AnnualReport1994
43. Complaint of Shri Satya Prakash Bhatnagar, Editor/Publisher 'Mamta Ke Rishte,' Hindi fortnight-ly, Moradabad, U.P. against DIO & DM, Moradabad;January 24, 1994;Assurance;Facilities to the Press;AnnualReport1994
44. Complaint of Sh. B Ramachandra Adityan, Managing Editor, 'Malai Marasu', an evening daily of Madras against the Government of Tamil Nadu;March 28, 1994;Disposed with observations;Facilities to the Press;AnnualReport1994
45. Complaint of Sh. Vattiyoorkavu Madhu, Managing Editor, 'Kairaliprasham', Morning Daily, Thiruvananthapuram against the Govt. of Kerala;March 28, 1994;Sub-judice;Facilities to the Press;AnnualReport1994
46. Complaint of Sh. Madan Mohan Bijalwan, Yugvani', Uttarkashi against Dis-trict Information Officer Ut-tarkashi. Correspondent,;March 28, 1994;Outside charter;Facilities to the Press;AnnualReport1994
47. Complaint of Printer, Publisher and Owner, 'The Staunch', English weekly published from Silchar & Gawahati, against DIPR, Assam;March 28, 1994;Disposed upon Assurance;Facilities to the Press;AnnualReport1994
48. Complaint of the Editor, 'Apni Ranchi', Hindi Weekly, Ranchi, against Ranchi Administration;March 28, 1994;Disposed with observations;Facilities to the Press;AnnualReport1994
49. Complaint of Manager 'Amar Ujala' Bareilly edition against District Administration;September 20, 1993;Disposed with observations;Curtailment of Press Freedom;AnnualReport1994
b. Complaint of Manager 'Amar Ujala', Meerut edition against District Administration;September 20, 1993;Disposed with observations;Curtailment of Press Freedom;AnnualReport1994
