Complaint;Date;Status;ComplaintType;Report_name
96.Complaint of Smt. Seema Sharma, Noida against the Editor Dainik U.P. News Express. (14/205/17-18-PCI);22-08-2019;Dismissed;Principles and Publications;AnnualReport2020
97.Complaint of Shri M.P. Nathanael, Consultant (PR), NCERT, New Delhi against the Editor, Greno Express, Gautambudh Nagar, (U.P). (14/435/18-19-PCI);22-08-2019;Disposed of with direction to publish clarification.;Principles and Publications;AnnualReport2020
98.Complaint of Dr. Sudhakar Singh, Bachpan Hospital. Lucknow against the Editor, Hindustan. (14/374/18-19-PCI);22-08-2019;Disposed;Principles and Publications;AnnualReport2020
99.Complaint of Dr. Sudhakar Singh, Bachpan Hospital, Lucknow against the Editor, Navbharat Times. (14/375/18-19-PCI);22-08-2019;Disposed of;Principles and Publications;AnnualReport2020
100.Complaint of Shri Sanjeev Paria, Fatehgarh against the Editor, Youth India. (14/376/17-18-PCI);22-08-2019;Disposed of;Principles and Publications;AnnualReport2020
101.Complaint of Shri Anand Bhan Shakya, Farrukhabad against the Editor, Youth India. (14/27/18-19-PCI);22-08-2019;Disposed of;Principles and Publications;AnnualReport2020
102.Complaint of Shri Awadesh Mishra, Advocate, Farrukhabad against the Editor, Youth India. (14/163/17-18-PCT);22-08-2019;Disposed of;Principles and Publications;AnnualReport2020
103.Complaint of Shri Arun Sharma, Director Admn. (Drugs), CDSCO (Hq), General of Health Services, New Delhi against the Editor, Union Territory Independent. (14/181/18-19-PCI);22-08-2019;Disposed of;Principles and Publications;AnnualReport2020
104.Complaint of Shri Kamalkant Tiwari, President, Subhash Children Society, Kanpur City against the Editor, Amar Ujala. (14/385/18-19-PCI);22-08-2019;Dismissed;Principles and Publications;AnnualReport2020
105.Complaint of Shri Rajeev Kumar, Ghaziabad against the Editor, True Time. (14/280/18-19-PCI);22-08-2019;Disposed of;Principles and Publications;AnnualReport2020
106.Complaint of Shri S Udya Shankar, Chennai against the Editor, Dinamalar. (14/402/18-19-PCI);22-08-2019;Disposed of being sub-judice;Principles and Publications;AnnualReport2020
107.Complaint of Dr. Sasi Kanth, Assistant Professor, Forensic Medicine, ACSR, Govt. Medical College, Nellore, A.P. against the Editor, Sakshi Daily, Hyderabad. (14/244/18-19-PCI);22-08-2019;management Proceedings dropped-assurance by Newspaper;Principles and Publications;AnnualReport2020
108.Complaint of Shri Rev. P. David Gnanaiah, Tamilnadu against the Editor, Kumudam Reporter. (14/11/18-19-PCI);22-08-2019;Disposed of with direction to publish follow up story;Principles and Publications;AnnualReport2020
109.Complaint of Shri Modalavalasa Rajendra Kumar, Andhra Pradesh against the Editor, Neti Mahatma. (14/91/18-19-PCI);22-08-2019;Warned;Principles and Publications;AnnualReport2020
110.Complaint of Shri Muppidi Srinivas, Karimnagar against the Editor, Praja Theerpu. (14/301/17-18-PCI);22-08-2019;Censured;Principles and Publications;AnnualReport2020
111.Complaint of Shri Mohammed Basheer, Popular Front of India, Kerala State Committee against the Editor, The Kesari weekly. (14/343/17-18-PCI);22-08-2019;Dismissed;Principles and Publications;AnnualReport2020
112.Complaint of Shri Mohammed Basheer, Popular Front of India, Kerala State Committee against the Editor, The Mangalam Daily. (14/344/17-18-PCI);22-08-2019;Dismissed;Principles and Publications;AnnualReport2020
113.Complaint of the Director of Manidhanaeyam Charitable Trust's Free IAS & IPS Coaching Centre, Chennai against the Editor, Tamizh Murasu. (14/88/17-18-PCI).;22-08-2019;Dismissed;Principles and Publications;AnnualReport2020
114.Complaint of the Director of Manidhanacyam Charitable Trust's Free IAS & IPS Coaching Centre, Chennai against the Editor, Dinakaran. (14/89/17-18-PCI).;22-08-2019;Dismissed;Principles and Publications;AnnualReport2020
115.Complaint of Shri S. Gopal, Puducherry against the Editor, Samathuvam, Weekly Magazine. (14/422/18-19-PCI);22-08-2019;Censured;Principles and Publications;AnnualReport2020
116.Complaint of Shri Santosh Bharathi Guruji, Shimoga, Karnataka against the Editor, Hi Bangalore (14/200/17-18-PCI);22-08-2019;Disposed of being sub-judice;Principles and Publications;AnnualReport2020
117.Complaint of Shri Prakash M. Swamy, Sr. Journalist, Chennai against the Editor, Nakkheran, Chennai. (14/378/18-19-PCI);22-08-2019;Dismissed;Principles and Publications;AnnualReport2020
118.Complaint of Shri S.M. Hatti, Karnataka against the Editor, Benki Bevaru. (14/503/18-19-PCI);22-08-2019;Censured;Principles and Publications;AnnualReport2020
119.Complaint of Shri S.C Mangesh kumar, Tamilnadu against the Editor, Vilmurasu. (14/370/17-18-PCI);22-08-2019;Dismissed;Principles and Publications;AnnualReport2020
120.Complaint of Shri Niranjan Barman, OSD to the Speaker, Tripura Legislative Assembly, Agartala against the Editor, BITIRNA. (14/467/18-19-PCI);22-08-2019;Disposed of;Principles and Publications;AnnualReport2020
121.Complaint of Shri Saurabh Priyadarshi, Principal J.S.M. DAV, Dhanbhad, Jharkhand against The Editor, Dainik Bhaskar. (14/421/18-19-PCI);22-08-2019;Dismissed;Principles and Publications;AnnualReport2020
122.Complaint of Shri Avinash Kumar, Bihar against The Editor, Dainik Bhaskar. (14/524/17-18-PCI);22-08-2019;Dismissed;Principles and Publications;AnnualReport2020
123.Complaint of Shri Satyam Kumar Bharti, Jharkhand against the Editor, Prabhat Khabar. (14/333/18-19-PCI);22-08-2019;Dismissed;Principles and Publications;AnnualReport2020
124.Complaint of Shri Rajeev Kumar, Aurangabad, Bihar against the Editor, Dainik Jagran. (14/414/17-18-PCI);22-08-2019;Disposed of;Principles and Publications;AnnualReport2020
125.Complaint of Shri Vidyanand Nand keolyair, Bokaro against the Editor, Prabhat Khabar. (14/405/18-19-PCI);22-08-2019;Dismissed;Principles and Publications;AnnualReport2020
126.Complaint of Shri Shiv Shankar Sahani, President, Bhrashtrachar Unmulan Samiti, Muzaffarpur, Bihar against the Editor, Hindustan Bhaskar. (14/421/17-18-PCI);22-08-2019;Dismissed;Principles and Publications;AnnualReport2020
127.Complaint of Shri Shiv Shankar Sahani, President, Bhrashtrachar Unmulan Samiti, Muzaffarpur, Bihar against the Editor, Prabhat Khabar. (14/422/17-18-PCI);22-08-2019;Dismissed;Principles and Publications;AnnualReport2020
128.Complaint of Shri Shiv Shankar Sahani, President, Bhrashtrachar Unmulan Samiti, Muzaffarpur, Bihar against the Editor, Dainik Bhaskar. (14/423/17-18-PCI);22-08-2019;Dismissed;Principles and Publications;AnnualReport2020
129.Complaint of Dr. J.K. Nandi, Registrar, Vidyasagar University, Midnapore, West Bengal against the Editor, Jana Swartha Barta, Kolkata. (14/136/18-19-PCI);22-08-2019;Disposed of with direction to publish complainant's version;Principles and Publications;AnnualReport2020
130.Complaint of Shri Ashutosh Kumar Saxena, Senior Administrative Officer, Electrical Safety, Lucknow, U.P. against the Editor, Swatantra Bharat, Lucknow U.P. (14/441/18-19-PCI);15-11-2019;Dismissed;Principles and Publications;AnnualReport2020
131.Complaint of Dr. J.N.Pandey, Chairman, Central Women's College of Education, Lucknow against the Editor, Hindustan, Gomti Nagar, Lucknow, U.P. (14/535/18-19-PCI);15-11-2019;Dismissed;Principles and Publications;AnnualReport2020
132.Complaint of Shri Jai Bhagwan Goyal, Cheeka, Haryana against the Editor, Cheeka Today, Cheeka Tehsil Guhla, Kaithal, Haryana. (14/443/18-19-PCT);15-11-2019;Disposed of;Principles and Publications;AnnualReport2020
133.Complaint of Shri Praveen Thakral, Chairman, Oriental College of Management, Bhopal (M.P.) against the Editor, Pradesh Today, Bhopal (Μ.Ρ.). (14/230/18-19-PCI);15-11-2019;Disposed of with observation;Principles and Publications;AnnualReport2020
134.Complaint of Shri Shailendra Singh. Chhatarpur, M.P. against the Editor, Pradesh Headlines, M.P. (14/294/17-18-PCI);15-11-2019;Dismissed;Principles and Publications;AnnualReport2020
135.Complaint of Ms. Pratiksha Godara, Superintendent;of Police, Sonipat, Haryana against the Editor, Dainik Jagran, Jagran Prakashan Ltd., Jagran Building, Kanpur, U.P. (14/341/18-19-PCI)15-11-2019;Dismissed;Principles and Publications;AnnualReport2020
136.Complaint of Registrar, University of Allahabad against the Editor, Amar Ujala, Mokhampur, Delhi Road, Meerut. (14/92/18-19-PCI);15-11-2019;Dismissed;Principles and Publications;AnnualReport2020
137.Complaint of Shri Sandeep Kumar Pattnaik, Jail Road, Keonjhargarh Kendujhar. Odisha against the Editor, The Sambad, Eastern Media Limited, Rasulgarh, Khurda, Bhubaneshwar. (14/582/18-19-PCI);15-11-2019;Dismissed;Principles and Publications;AnnualReport2020
