Complaint;Date;Status;ComplaintType;Report_name
46. Complaint of Sh. R.L. Kain, General Secretary, Dr. B.R. Ambedkar Vichar Manch, New Delhi against the Editor, Pioneer, N.D.;June 30, 1993;Upheld (warned);Communal, Casteist and Anti-National Writings;AnnualReport1994
47. Complaint of the Commissioner of Police, Hyderabad against Rehman-e-Deccan an Urdu weekly of Hyderabad.;September 20, 1993;Regret published - Matter Disposed;Communal, Casteist and Anti-National Writings;AnnualReport1994
48.  Complaint of President, Dr. Ambedkar Seva Samiti and 24 others, Rajnandgaon against Nandgaon Times, Rajnandgaon (M.Ρ.);September 20, 1993;Censured;Communal, Casteist and Anti-National Writings;AnnualReport1994
48. Complaint of President, The Bud-dhist Society of India, Rajnandgaon, M.P. against Nandgaon Times, Rajnandgaon.;September 20, 1993;Upheld;Communal, Casteist and Anti-National Writings;AnnualReport1994
49. Complaint of Additional Director General and Commissioner of Police, Hyderabad, A.P. against Indian Ex-press, Hyderabad.;September 20, 1993;Rejoinder published No action-closed;Communal, Casteist and Anti-National Writings;AnnualReport1994
50. Complaint of Sh. Rajni Ranjan Prasad, District Magistrate, Katihar (Bihar) against Dainik Aaj, Patna.;January 24, 1994;Disposed with observations;Communal, Casteist and Anti-National Writings;AnnualReport1994
"51. Complaint of Deputy Secretary to the Govt. of Assam, Home (B) Department Dispur against ""Budhbar"" an Assamese weekly of Guwahati.";January 24, 1994;Censured;Communal, Casteist and Anti-National Writings;AnnualReport1994
52. Complaint of Sh. Syed Shahbuddin, M.P. against Dainik Aaj, Lucknow.;January 24, 1994;Disposed with observations;Communal, Casteist and Anti-National Writings;AnnualReport1994
53. Complaint of Sh. K.C. Thomas Vat-takunnel of Kottayam against Indian Express, English daily Cochin.;March 28, 1994;Dismissed;Communal, Casteist and Anti-National Writings;AnnualReport1994
54. Complaint of Sh. Ashraf Agha, Advo-cate, President, Federation of Goa Muslim Associations and Jamats, Pan-jim, (Goa) against Tarun Bharat, Pan-jim-edition (Goa).;March 28, 1994;Settled;Communal, Casteist and Anti-National Writings;AnnualReport1994
55. Complaint of the Secretary, Bhatkali Jamatul Muslimeen Mangalore against editor, The Canara Times, Mangalore.;March 28, 1994;Upheld (Censured);Communal, Casteist and Anti-National Writings;AnnualReport1994
56. Complaint of President, Shri Jain Shwetambar Khatargachcha Shree Sangh, Barmer against Shri Nikalanka Express, Hindi weekly, Barmer.;March 28, 1994;Regret expressed matter closed;Communal, Casteist and Anti-National Writings;AnnualReport1994
57. Complaint of Commissioner of Police, Nasik (Maharashtra) against Rambhoomi, Marathi daily, Nasik.;March 28, 1994;Admonished;Communal, Casteist and Anti-National Writings;AnnualReport1994
58. Complaint of Sh. T.K. Varghese, New Delhi against Saturday Times of India, New Delhi.;March 28, 1994;Disposed with observations;Press and Defamation;AnnualReport1994
59. Complaint of Sh. R.C. Bhargava, CMD, Maruti Udyog Ltd. against Statesman, N.D.;June 30, 1993;Disposed with observations;Press and Defamation;AnnualReport1994
60. Complaint of Ms. Rekha against the editor, Naya;Khoon, fortnightly, N.D.;Censured;Press and Defamation;AnnualReport1994
61. Complaint of Dr. (Mrs.) M. Dani, c/o Sh. U.P. Dani, against the editor Amrit Sandesh.;Khoon, fortnightly, N.D.;Warned;Press and Defamation;AnnualReport1994
b. Complaint of Dr. (Mrs.) M. Dani, c/o Sh. U.P. Dani, against Nandgaon Times, Rajnandgaon (M.P.);Khoon, fortnightly, N.D.;Warned;Press and Defamation;AnnualReport1994
"62. Complaint of Sh. Dinesh Chandra Tripathi, s/o Sh. Chandrika Prasad Tripathi against the Editor ""Hum Aap"", Faizabad, U.P.";Khoon, fortnightly, N.D.;Displeasure expressed;Press and Defamation;AnnualReport1994
63. Complaint of Sh. U.S. Pandey, District Telecommunication Engineer Bareilly, against the Editor, 'Dainik Jagran' Bareilly (U.P.);Khoon, fortnightly, N.D.;Dismissed;Press and Defamation;AnnualReport1994
64. Complaint of Sh. Ram Kripal, Lucknow against the Editor, Dainik Swatantra Bharat, Lucknow.;June 30, 1993;Censured;Press and Defamation;AnnualReport1994
b. Complaint of Sh. Ram Kirpal, Lucknow against the Editor Nishpaksh Pratidin, Lucknow.;June 30, 1993;Censured;Press and Defamation;AnnualReport1994
c. Complaint of Sh. Ram Kripal, Lucknow against the editor, Chetna Vichar-Dhara, Lucknow.;June 30, 1993;Censured;Press and Defamation;AnnualReport1994
d. Complaint of Sh. Ram Kripal against Editor Swatantra Chetna, Lucknow.;June 30, 1993;Censured;Press and Defamation;AnnualReport1994
65. Complaint of Sh. R.D. Tyagi, Joint Commissioner of Police Special Branch (1) CID, Bombay against the Editor, Navakal Marathi daily, Bombay.;June 30, 1993;Censured;Press and Defamation;AnnualReport1994
66. Complaint of Dr. Mathan Kumar Daniel against the Editor 'Police News' weekly, Madras.;June 30, 1993;Censured;Press and Defamation;AnnualReport1994
67. Complaint of Sh. Nahar Singh Yadav against Editor, Jansatta, New Delhi.;June 30, 1993;Dismissed for lack of prosecution;Press and Defamation;AnnualReport1994
68. Complaint of Dr. Wazid Ali Khan s/o Sh. Ashique Khan against the Editor, Talat Ki Awaz Hindi weekly, Muzaffar-nagar, U.P.;June 30, 1993;Censured;Press and Defamation;AnnualReport1994
69. Complaint of Sh. J.L. Singhla of Nar-wana against the Editor, Bal Hans Ki Pukar published from Narwana, Jind.;June 30, 1993;Warned;Press and Defamation;AnnualReport1994
70. Complaint of Pt. Prithviraj Dwivedi, Editor, Trikal Jyoti, Balotara against Long Post, Balotara.;June 30, 1993;Dismissed-out-side charter;Press and Defamation;AnnualReport1994
b. Complaint of Pt. Prithviraj Dwivedi, Editor, Trikal Jyoti, Balotara against Marichika, Balotara.;June 30, 1993;Dismissed-out-side charter;Press and Defamation;AnnualReport1994
71. Complaint of Sh. Shyam Vir Singh of New Delhi against Nav Bharat Times, N.D.;June 30, 1993;Warned;Press and Defamation;AnnualReport1994
72. Complaint of M/S Shankar Namkeen Bhandar, Saharanpur against Chhintay Aur Bouchharay, Saharanpur, U.P.;June 30, 1993;Upheld (Censured);Press and Defamation;AnnualReport1994
73. Complaint of M/s. Shankar Namkeen Bhandar Saharanpur against Chhintay Aur Boucharay, Saharanpur, U.P.;June 30, 1993;Censured;Press and Defamation;AnnualReport1994
74. Complaint of M/s. Shankar Namkeen Bhandar Saharanpur against Chhintay Aur Boucharay, Saharanpur, U.P.;June 30, 1993;Censured;Press and Defamation;AnnualReport1994
75. Complaint of Sh. H.P. Gaur, Factory Manager, Star Paper Mills Ltd., Saharanpur against Chhintay Aur Bouchharay, Saharanpur.;June 30, 1993;Censured;Press and Defamation;AnnualReport1994
76. Complaint of Indian Institute of Tech-nology, Kanpur against Amar Ujala, Kanpur, U.P.;June 30, 1993;Censured;Press and Defamation;AnnualReport1994
77. Complaint of Manager, Janata Janar-dan Inter College, Muzaffarnagar, against Amar Ujala, Meerut, U.P.;June 30, 1993;Disposed with Observations;Press and Defamation;AnnualReport1994
78. Complaint of Sh. Rajmohan Prasad, Arms Clerk Office of District Magistrate, Banda against Mandakini Dhara, Hindi daily of Banda, U.P.;June 30, 1993;Warned;Press and Defamation;AnnualReport1994
79. Complaint of Sh. Shankar Lal Saini Managing Director, Saini News Ser-vice, Sardarshahr (Rajasthan) against Rashtradoot, Jaipur (Raj.);June 30, 1993;Disposed with Observations;Press and Defamation;AnnualReport1994
80. Complaint of Vice Admiral SW Lakhkar (Retd.), Bombay against In-dian Express, Bombay.;June 30, 1993;Disposed with Observations;Press and Defamation;AnnualReport1994
81. Complaint of Smt. Savita Khurana, Principal, Sh. Sukhanlal Adarsh Kanya Inter College, Meerapur (Muzaffar-nagar) against Samaj Aur Naam', Muzaffarnagar.;June 30, 1993;Warned ;Press and Defamation;AnnualReport1994
82. Complaint of Ms. Harinder Kaur, Teacher, Govt. Girls Senior Secondary School, Karnal against National Service.;June 30, 1993;Censured;Press and Defamation;AnnualReport1994
83. Complaint of Dr. Gajendra Nath Kalita, Superintendent, Tezpur Civil Hospital, Tezpur against The Assam Tribune, Guwahati.;June 30, 1993;Displeasure;Press and Defamation;AnnualReport1994
b. Complaint of Dr. Gajendra Nath Kalita, Superintendent, Tezpur Hospital, Tezpur against The Sentinel.;June 30, 1993;Displeasure;Press and Defamation;AnnualReport1994
c. Complaint of Dr. Gajendra Nath Kalita, Superintendent, Tezpur Civil Hospital, Tezpur against Ajir Batori.;June 30, 1993;Displeasure;Press and Defamation;AnnualReport1994
d. Complaint of Dr. Gajendra Nath Kalita, Superintendent, Tezpur Civil Hospital, Tezpur against North East Times.;June 30, 1993;Displeasure;Press and Defamation;AnnualReport1994
e. Complaint of Dr. Gajendra Nath Kalita, Superintendent, Tezpur Civil Hospital, Tezpur against Purbanchal Prahari.;June 30, 1993;Displeasure;Press and Defamation;AnnualReport1994
84. Complaint of Sh. Himmat Singh of Jaipur against Hindi weekly Azad San-desh, published from Jaipur.;September 20, 1993;Dismissed for lack of prosecution;Press and Defamation;AnnualReport1994
85. Complaint of Sh. Surya Pratap Singh, Ex-Distt. Magistrate, Bijnor, against Chief-Editor, Kantak Path, Hindi weekly, Katcheri Road, Bijnor, U.P.;September 20, 1993;Warned;Press and Defamation;AnnualReport1994
86. Complaint of Sh. Babu Singh Chauhan, Publisher 'Bijnor Times', Bijnor against Sh. Dilawar Singh, Chief-Editor 'Kantak Path' Hindi weekly, Bijnor.;September 20, 1993;Warned;Press and Defamation;AnnualReport1994
87. Complaint of Sh. Dilawar Singh Chauhan, Chief-Editor, Hindi weekly, 'Kantak Path', Bijnor' against the Editor 'Shrambheri, Hindi weekly, Bijnor.;September 20, 1993;Warned;Press and Defamation;AnnualReport1994
88. Complaint of Sh. Bidhi Chand Singhal, Editor, 'Apna Rozgar' (Fortnightly) Rudrapur, Nainital against the editor, 'Amar Ujala, Hindi daily, Bareilly, U.P.;September 20, 1993;Disposed upon agreement;Press and Defamation;AnnualReport1994
89. Complaint of Sh. Jagjit Singh Anand, Ex-MP against the editor, Daily 'Ajit', Jalandhar, Punjab.;September 20, 1993;Sub-judice;Press and Defamation;AnnualReport1994
90. Complaint of Ms. Vimla Patil, Editor, Femina, Bombay against Savvy, Monthly magazine, Bombay.;September 20, 1993;Settled & closed;Press and Defamation;AnnualReport1994
91. Complaint of Dr. S.P. Thirumala Rao, Secretary, Karnataka Consumer Forum Mysore against the editor, Star of Mysore.;Rejoinder directed;92. ;Press and Defamation;AnnualReport1994
a. Complaint of Dr. P.S. Jain against The Statesman, New Delhi.;September 20, 1993;Dismissed;Press and Defamation;AnnualReport1994
b. Complaint of Dr. P.S. Jain against I.E., New Delhi.;September 20, 1993;Dismissed;Press and Defamation;AnnualReport1994
c. Complaint of Dr. P.S. Jain against P.I.T., New Delhi.;September 20, 1993;Dismissed;Press and Defamation;AnnualReport1994
d. Complaint of Dr. P.S. Jain against Navbharat Times, New Delhi.;September 20, 1993;Dismissed;Press and Defamation;AnnualReport1994
93.  Complaint of Dr. A.R. Bedar, Director, Khuda Baksh Oriental Public Library, Patna against Azimabad Express, Patna.;September 20, 1993;Censured;Press and Defamation;AnnualReport1994
b. Complaint of Dr. A.R. Bedar, Director, Khuda Baksh Oriental Public Library, Patna against Azimabad Express, Patna.;September 20, 1993;Censured;Press and Defamation;AnnualReport1994
94. Complaint of Sh. N.C. Das, Chief Per-sonal Manager NTPC against The Editor, Naya Talasi Murshidabad, W.B.;September 20, 1993;Disposed with observations.;Press and Defamation;AnnualReport1994
95. Complaint of G.M., Ordnance Factory, Hazaratpur (Tundla) against Hindi weekly, Brij Samrat.;September 20, 1993;Warned;Press and Defamation;AnnualReport1994
96. Complaint of Ms. Kahakashan against Urdu Media.;September 20, 1993;Censured;Press and Defamation;AnnualReport1994
97. Complaint of Smt. Sheila Dikshit, New Delhi against Sunday, Calcutta and columnist Sh. Mani Shankar Aiyar, M.P.;September 20, 1993;Warned;Press and Defamation;AnnualReport1994
b. Complaint of Sh. K. Natwar Singh, New Delhi against Sunday, Calcutta and Columnist Sh. Mani Shankar Aiyer, M.P.;September 20, 1993;Warned;Press and Defamation;AnnualReport1994
c. Complaint of Sh. K. Natwar Singh, New Delhi against Sunday, Calcutta and Columnist Sh. Mani Shankar Aiyar, MP.;September 20, 1993;Warned;Press and Defamation;AnnualReport1994
98. Complaint of Sh. Nanak Singh of Nanak Food Industries, New Delhi against 'The Evening News' New Delhi.;September 20, 1993;Rejoinder directed/Disposed with observations;Press and Defamation;AnnualReport1994
99. Complaint of Bhilai Steel Plant, Bhilai (M.P.) against Amar Kiran, Durg, M.P.;September 20, 1993;Sub-judice;Press and Defamation;AnnualReport1994
100. Complaint of Sh. Damodar Prasad Goyal of Jaipur against Kootyudh a daily evening newspaper, Jaipur.;September 20, 1993;Censured;Press and Defamation;AnnualReport1994
101. Complaint of Smt. Sudha Rani Agar-wal Teacher Sh. Agarsen Public School, Jaipur against 'Kootyudh' a Hindi evening newspaper, Jaipur.;September 20, 1993;Censured;Press and Defamation;AnnualReport1994
102. Complaint of Km. Ruchi Singh of Al-lahabad against Aaj, Allahabad edi-tion.;September 20, 1993;Warned;Press and Defamation;AnnualReport1994
103. Complaint of Sh. Sudarshan Mahajan, Advocate & District President of BJP Sihere against Satpurha Vani of Bhopal.;September 20, 1993;Censured;Press and Defamation;AnnualReport1994
104. Complaint of Sh. Rajni Ranjan Prasad, DM, Katihar (Bihar) against Aaj, Patna.;September 20, 1993;Contradiction directed;Press and Defamation;AnnualReport1994
105. Complaint of Principal, Govt. Degree College, Banda (U.P) against Mandakini Dhara, Hindi daily of Banda, M.P.;September 20, 1993;Censured;Press and Defamation;AnnualReport1994
106. Complaint of Dr. Shankar Dutt Ojha, IAS, the then DM, Banda against Local Editor, Amar Ujala, Hindi daily, Kan-pur, U.P.;September 20, 1993;Censured;Press and Defamation;AnnualReport1994
107. Complaint of Sh. Bansi S. Mehta, Bom-bay against Gujarat Samachar, Bombay.;September 20, 1993;Disposed with observations;Press and Defamation;AnnualReport1994
108. Complaint of Sh. Laxman Sonopant alias Sh. Anna Joshi, M.P., Pune against Apla Mahanagar, Marathi daily, Bombay.;September 20, 1993;Disposed with observations;Press and Defamation;AnnualReport1994
b. Complaint of Sh. Laxman Sonopant alias Sh. Anna Joshi, M.P. Pune against Hamara Mahanagar, Hindi daily, Bom-bay.;September 20, 1993;Disposed with observations;Press and Defamation;AnnualReport1994
109. Complaint of Sh. Rajmohan Prasad, Banda against Navkramyug Prakashan, Hindi daily of Banda.;September 20, 1993;Dismissed;Press and Defamation;AnnualReport1994
110. Complaint of Smt. Sunita Jaiswal, Supdt. Working Women's Hostel, Ranchi against Ranchi Express, Hindi daily, Ranchi.;September 20, 1993;Amends made;Press and Defamation;AnnualReport1994
110. Complaint of Smt. Sunita Jaiswal, Supdt. Working Women's Hostel, Ranchi against Ranchi Express, Hindi daily, Ranchi.;September  20, 1993;Amends made-Matter closed;Press and Defamation;AnnualReport1994
111. Complaint of Sh. Subhash Sharma, IAS, Chief Secretary, Govt. of Pondicherry against Union Territory Inde-pendent, English Fortnightly, N.D.;September  20, 1993;Settled;Press and Defamation;AnnualReport1994
112. Complaint of Sh. Satpal Singh Chhabra of Saharanpur against Saharanpur Darshan of Saharanpur.;September  20, 1993;Warned;Press and Defamation;AnnualReport1994
113. Complaint of Sh. S.K. Saxena, Prin-cipal, Govt. College (Dabra) Gwalior against 'Dabra Sandesh' weekly, issue dated 24.7.92.;September  20, 1993;Censured;Press and Defamation;AnnualReport1994
114. Complaint of Sh. D.C. Khandelwal, Asstt. Engineer, R.S.E.B., Beawar, Rajasthan against Dainik Nirantar, Beawar, Rajasthan.;September  20, 1993;Warned;Press and Defamation;AnnualReport1994
115. Complaint of Sh. Kailash Chandra Shah against;Nav Bharat Times.;Despleasure Expressed;Press and Defamation;AnnualReport1994
116. Complaint of Sh. Debendra Kishore Tripathy, Chairman, Panchayat Samiti, Ersama (Cuttack) against 'The Samaj', Oriya daily published from Cuttack.;January 24, 1994;Warned;Press and Defamation;AnnualReport1994
117. Complaint of Indian Institute of Tech-nology, Kanpur against Amar Ujala, Kanpur.;January 24, 1994;Contradiction directed;Press and Defamation;AnnualReport1994
118. Complaint of Tosiba. Appliance Co. New Delhi against Nav Bharat Times, Hindi daily, N.D.;Settled;119. ;Press and Defamation;AnnualReport1994
a. Complaint of Sh. Asad Farooqui, IPS, N.D. against TOI, English daily, N.D.;Settled;Disposed with observations;Press and Defamation;AnnualReport1994
b. Complaint of Sh. Asad Farooqui, IPS, N.D. against ΤΟΙ, English daily, N.D.;Settled;Disposed with observations;Press and Defamation;AnnualReport1994
c. Complaint of Sh. Asad Farooqui, IPS, N.D. against TOI, English daily, N.D.;Settled;Disposed with observations;Press and Defamation;AnnualReport1994
111. Complaint of Sh. Subhash Sharma, IAS, Chief Secretary, Govt. of Pon-dicherry against Union Territory Inde-pendent, English Fortnighly, N.D.;Settled;Settled;Press and Defamation;AnnualReport1994
112. Complaint of Sh. Satpal Singh Chhabra of Saharanpur against Saharanpur Darshan of Saharanpur.;Settled;Warned;Press and Defamation;AnnualReport1994
113. Complaint of Sh. S.K. Saxena, Prin-cipal, Govt. College (Dabra) Gwalior against 'Dabra Sandesh' weekly, issue dated 24.7.92.;Settled;Censured;Press and Defamation;AnnualReport1994
114. Complaint of Sh. D.C. Khandelwal, Asstt. Engineer, R.S.E.B., Beawar, Rajasthan against Dainik Nirantar, Beawar, Rajasthan.;Settled;Warned;Press and Defamation;AnnualReport1994
115. Complaint of Sh. Kailash Chandra Shah against Nav Bharat Times.;Settled;Warned;Press and Defamation;AnnualReport1994
117. Complaint of Indian Institute of Tech-nology, Kanpur against Amar Ujala, Kanpur.;Settled;Contradiction directed;Press and Defamation;AnnualReport1994
118. Complaint of Tosiba. Appliance Co. New Delhi against Nav Bharat Times, Hindi daily, N.D.;Settled;Settled;Press and Defamation;AnnualReport1994
119.  Complaint of Sh. Asad Farooqui, IPS, N.D. against TOI, English daily, N.D.;Settled;Disposed with observations;Press and Defamation;AnnualReport1994
b. Complaint of Sh. Asad Farooqui, IPS, N.D. against ΤΟΙ, English daily, N.D.;Settled;Disposed with observations;Press and Defamation;AnnualReport1994
c. Complaint of Sh. Asad Farooqui, IPS, N.D. against TOI, English daily, N.D.;Settled;Disposed with observations;Press and Defamation;AnnualReport1994
120. Complaint of Sh. S.M. Khan, Informa-tion Officer, CBI, against I.E., English daily, N.D.;January 24, 1994;Censured;Press and Defamation;AnnualReport1994
121. Complaint of Dr. Rajat Roy, Associate Professor & Head of Department-Surgery, R.M. College, & Hospital, Ranchi, against Ranchi Express, Hindi daily, Ranchi.;January 24, 1994;Disposed with observations;Press and Defamation;AnnualReport1994
