Complaint;Date;Status;ComplaintType;Report_name
28.Complaint of Sh. R Poornalignam, IAS, Special Commissioner & Secretary to the Government of Tamil Nadu and Sh. S Ramasundram, IAS, Project Director, Tamil Nadu State AIDS Control Society, Chennai against Tamilian Express.;Sandhya Satta Darshan, New Delhi.;Upheld (Reprimanded);Principles and Publications;AnnualReport1999
29. Complaint of Shri A Rashid Khan, Chennai against Daily Thanthi, Chennai.;Sandhya Satta Darshan, New Delhi.;Upheld;Principles and Publications;AnnualReport1999
30. Complaint of Sh. S Anandaram, IPS (Retd.) against The Deccan Chronicle.;Sandhya Satta Darshan, New Delhi.;Upheld (Directions);Principles and Publications;AnnualReport1999
31. Complaint of the General Secretary, Consumer's Assistance & Welfare Centre, Guntur (A.P.) against Eenadu, Telegu daily.;Sandhya Satta Darshan, New Delhi.;Upheld (Warned);Principles and Publications;AnnualReport1999
32. Complaint of Sh. B Pal, Secretary, GMSD Workers' Union and Sh. S Bandyopadhyay, GMSD Employees Union, Calcutta against Beeta Waqt.;Sandhya Satta Darshan, New Delhi.;Upheld (Reprimanded);Principles and Publications;AnnualReport1999
33.Complaint of M/s. Jain Medicines (P) Ltd., Delhi against various Newspapers and Doordarshan.;August 4, 1998;Dismissed for Lack of Substance;Principles and Publications;AnnualReport1999
b. Complaint of M/s Jain Medicos (Regd.), Delhi against various Newspapers and Doordarshan.;August 4, 1998;Dismissed for Lack of Substance;Principles and Publications;AnnualReport1999
34.Complaint of Dr. Ishwar Singh, Head of the Journalism and Mass Communication Department against Dainik Hindustan.;August 4, 1998;Upheld (Directions);Principles and Publications;AnnualReport1999
35.Complaint of Sh. Karamjit Singh, President, Sunnyvilla Co-operative House Building Society Ltd., Gurgaon (Haryana) against The Hindustan Times, New Delhi.;August 4, 1998;Directions (To Publish Clarification);Principles and Publications;AnnualReport1999
36.Complaint of Sh. I M Mathur, Executive Engineer, Transport Centre Division, Delhi against Nav Bharat Times, Delhi.;August 4, 1998;Upheld (Warned);Principles and Publications;AnnualReport1999
37.Complaint of Smt. Mallo Rani, General Secretary, Social Education Teachers Association, NDMC against The Times of India, New Delhi.;August 4, 1998;Upheld (Censured);Principles and Publications;AnnualReport1999
38.Complaint of Sh. Ranbir Singh, General Manager (Excise) Government of NCT to Delhi, Office of the Commissioner of Excise, New Delhi against Sandhya Times, New Delhi.;August 4, 1998;Settled;Principles and Publications;AnnualReport1999
39.Complaint of Sh. Ranbir Singh, General Manager (Excise) against Leader Guide Culture, New Delhi.;August 4, 1998;Dismissed for Lack of Substance;Principles and Publications;AnnualReport1999
40.Complaint of Dr. H.K. Das, Director, Generic Engineering Unit & Professor, Centre for Biotechnology, Jawahark University, New Delhi aga Express, New Delhi. Nehru Mian;August 4, 1998;Upheld (Reprimanded);Principles and Publications;AnnualReport1999
41.Complaint of Dr. (Mrs.) Hema V Raghavan, Principal, Gargi College, New Delhi against Indian Express.;August 4, 1998;Upheld (Warned);Principles and Publications;AnnualReport1999
42.Complaint of Sh. Matru Mal Sharma (Maharaj), Badayun against Amar Ujala, Berilly.;August 4, 1998;Sub-judice;Principles and Publications;AnnualReport1999
43.Complaint of Sh. Ajay Pal Singh, Principal, Shri Guru Govind Singh Inter College, Bareilly against Amar Uajal, Bareilly.;August 4, 1998;Upheld (Directions);Principles and Publications;AnnualReport1999
44.Complaint of Sh. Awadh Bihari Gupta, Meerut against Editor, Dainik, Mairashtra, Meerut.;August 4, 1998;Upheld (Warned);Principles and Publications;AnnualReport1999
45.Complaint of Sh. Anand Singh Bisht, Secretary, Jakeshwar Shikshan Sansthan, District Chamoli against Dharti Par Utro.;August 4, 1998;Directions (To Publish Contradiction);Principles and Publications;AnnualReport1999
46.Complaint of Sh. H.H. Kidwai, Sr. General Manager, Malvika Steel Ltd., Jagadishpur, District Sultanpur (U.P.) against Chetna Vichar Dhara, Lucknow.;August 4, 1998;Upheld (Censured);Principles and Publications;AnnualReport1999
47.Complaint of Dr. V.B. Chauhan, Principal, Meerut College, Meerut against Amar Ujala.;August 4, 1998;Upheld (Directions);Principles and Publications;AnnualReport1999
48.Complaint of Prof. S.B. Singh, Chief Director, Finance and Management Institute, University of Lucknow, Lucknow against Editor, Dainik Jagarn, Lucknow.;August 4, 1998;Directions (To Publish Clarfication);Principles and Publications;AnnualReport1999
49.Complaint of Sh. Justice R.B. Mehrotra (Retd.) President, People Union for Civil Liberties, Delhi against The Times of India.;August 4, 1998;Upheld (Censured);Principles and Publications;AnnualReport1999
b. Complaint of Sh. Suresh Akhouri, President, Indian Journalists Union against Editor, The Times of India.;August 4, 1998;Upheld (Censured);Principles and Publications;AnnualReport1999
c. Complaint of Sh. S.K. Pandey, President, Delhi Union of Journalists, New Delhi against Editor, The Times of India.;August 4, 1998;Upheld (Censured);Principles and Publications;AnnualReport1999
d. Complaint of Sh. Ashok Mehta, New Delhi against The Times of India.;August 4, 1998;Upheld (Censured);Principles and Publications;AnnualReport1999
50. Complaint of Sh.M.K. Jos, Member & Spokesman, All Goa Citizens for Social Justice & Action, Panjim against The Navhind Times, Panjim.;October 5, 1998;Dismissed on Merits;Principles and Publications;AnnualReport1999
51.Complaint of Prof. V Lakshmipathy, Hyderabad against Deccan Chronicle, Secunderabad.;October 5, 1998;Dismissed on Merits;Principles and Publications;AnnualReport1999
52.Complaint of Ms. Hilary Pais,;Bangalore against India Today.;Upheld (Directions);Principles and Publications;AnnualReport1999
53. Complaint of Sh. S.S. Kamath, Secretary, ICDS Ltd. Manipal (Karnataka) against The Canara.;Bangalore against India Today.;Upheld;Principles and Publications;AnnualReport1999
b. Complaint of Shri S S Kamath, Secretary, ICDS Ltd., Manipal (Karnataka) against Karavali Ale.;Bangalore against India Today.;Upheld;Principles and Publications;AnnualReport1999
54.Complaint of Sh.S Ramakrishna, Supdt. of Police, Belgaum against Kannadamma Daily.;Bangalore against India Today.;Upheld ;Principles and Publications;AnnualReport1999
b.Complaint of Sh.S Ramakrishna, Supdt. of Police, Belgaum against Sanjeevani Daily.;Bangalore against India Today.;Upheld ;Principles and Publications;AnnualReport1999
55.Complaint of Sh.K. Thirumalai, Director (Technical) Finolex Industries Ltd., Pune against Ratanagiri Times.;Bangalore against India Today.;Upheld (Admonished);Principles and Publications;AnnualReport1999
56.Complaint of Sh.Hasmukh K Vakharia, Mumbai against The Daily, Mumbai.;Bangalore against India Today.;Upheld (Warned);Principles and Publications;AnnualReport1999
57.Complaint of Dr. PK Singhai, Medical Officer, Cantt. Central Hospital, Sagar against Acharan.;October 5, 1998;Withdrawn;Principles and Publications;AnnualReport1999
58. Complaint of Shri Anil Tripathi, Bureau Chief, Dainik Bhaskar, Rewa, M.P. against Dainik Jagran, Satna.;October 5, 1998;No Substance;Principles and Publications;AnnualReport1999
b. Complaint of Shri Sunil Agnihotri, Sub-Editor, Dainik Bhaskar, Rewa, M.P. against Nav Sandesh, Satna.;October 5, 1998;No Substance;Principles and Publications;AnnualReport1999
59.Complaint of Sh.Nihal Chand Jain, Photographer against Nav Bharat, Indore.;October 5, 1998;Upheld (Censured);Principles and Publications;AnnualReport1999
60.Complaint of Sh.KL Khairkar, Sr. Supdt. of Post Offices Raipur Sanbhag, Raipur against Dainik Bhaskar, Raipur M.P.;October 5, 1998;Directions;Principles and Publications;AnnualReport1999
61.Complaint of Mrs. Panna S Khatau, Mumbai against Sunday, Mid-Day.;December 1, 1998;Upheld (Admonished);Principles and Publications;AnnualReport1999
62.Complaint of Smt. Sunanda Das, Secretary, Blue Cross Society of Pune against Pune Newsline edition of the Indian Express.;December 1, 1998;Settled;Principles and Publications;AnnualReport1999
63.Complaint of Prof. Ziauddin Ahmed, Aligarh Muslim University, Aligarh against Editor, Qaumi Awaz, New Delhi.;December 1, 1998;Dismissed for Lack of Substance;Principles and Publications;AnnualReport1999
64.Complaint of Publisher, Supreme Vishwa Ghatnakram, Bulandshahar against Pradeep Kiran Vishwaghatanachakra.;December 1, 1998;Dismissed for Lack of Substance;Principles and Publications;AnnualReport1999
65.Complaint of Lt. Col. S.G. Gurha (Retd.) Lucknow against The Times of India, Lucknow.;December 1, 1998;Observations;Principles and Publications;AnnualReport1999
66.Complaint of Sh. Irfan Saifi of Moradabad, U.P. against The Times of India.;December 1, 1998;Disposed with Directions;Principles and Publications;AnnualReport1999
b. Complaint of Sh.Irfan Saifi of Moradabad, U.P. against The Hindustan Times, New Delhi.;December 1, 1998;c. Communication received from Ministry of Information and Broadcasting regarding misleading advertisements in The Hindustan Times and The Times of India.;Principles and Publications;AnnualReport1999
67.Complaint of Thakur Chandra Bhushan Singh, Tatanagar against Prabhat Khabar, Jamshedpur;February  2, 1999;Upheld (Warned);Principles and Publications;AnnualReport1999
68.Complaint of Thakur Chandra Bhushan Singh, Hony. Secretary Deep Sahakari Grih Nirman Samiti Simit, Tatanagar against Uditvani.;February  2, 1999;Settled;Principles and Publications;AnnualReport1999
69.Complaint of Sh.J.S. Majumdar, Secretariat Member, Bihar State Committee CPI (M), Patna against Dainik Hindustan.;February  2, 1999;Upheld (Warned);Principles and Publications;AnnualReport1999
70.Complaint of Sh. Er. Hukum Meena, IAS Dumka against The Hindustan Times, Patna.;February  2, 1999;Settled ;Principles and Publications;AnnualReport1999
71.Complaint of Sh.Banchhanidhi Das of Pantikhar Sasan Village, District Nayagarh (Orissa) against Dharitri, Oriya Daily, Bhubaneshwar.;February  2, 1999;Upheld (Warned);Principles and Publications;AnnualReport1999
72.Complaint of Sh.Zakar Hussain, Director, National Education Foundation, Guwahati against Dainik Agradoot.;February  2, 1999;Upheld (Warned);Principles and Publications;AnnualReport1999
73.Complaint of Sh. B.K. Kaul, Cantonment Executive Officer, Dalhousie Cantonment against Him-Samvahak.;February  2, 1999;Upheld (Admonished);Principles and Publications;AnnualReport1999
74.Complaint of Sh.K.G. George, Managing Trustee, Bethal Charitable Trust, Rourkela against The Samaya.;February  2, 1999;Dismissed on merits;Principles and Publications;AnnualReport1999
75.Complaint of Smt. Poornima Sahya, New Delhi against Rashtriya Sahara, New Delhi.;February2, 1999;Matter Closed on Merits ;Principles and Publications;AnnualReport1999
76.Complaint of Sh. Amar Singh Nishad, Advocate, Jalaon against Dainik Surya Jagran, Jalaon.;February2, 1999;Upheld (Censured);Principles and Publications;AnnualReport1999
b. Complaint of Sh. Amar Singh Nishad, Advocate, Jalaon against Dainik Aaj, Kanpur, U.P.;February2, 1999;Upheld (Censured);Principles and Publications;AnnualReport1999
77.Complaint of Prof. Manubhai Shah, Managing Trustee, Consumer Education and Research Centre against Nav Bharat Times.;February2, 1999;Disapproval;Principles and Publications;AnnualReport1999
78.Complaint of the Chairman, Sharda Shiksha Samiti, Shujalpur City, District Shujalpur against Bharat Ka Teer.;June 2, 1998;Settled;Press and Defamation;AnnualReport1999
b. Complaint of the Chairman, Sharda Shiksha Samiti, Shujalpur City District Shujalpur against Bharat Ka Teer.;June 2, 1998;Settled;Press and Defamation;AnnualReport1999
79.Complaint of Thakur Chandra Bhushan Singh, Hony. Secretary, Deep Sahakari Grih Nirman Samiti Simit, Jamshedpur against Ispat Mail.;June 2, 1998;Upheld (Admonished);Press and Defamation;AnnualReport1999
80.Complaint of Sh. Gurudutt Sharma, Teacher, Primary School, Chandausi, Moradabad, U.P. against Hindi Weekly, Jambodwecp.;June 2, 1998;Upheld (Censured);Press and Defamation;AnnualReport1999
81.Complaint of Sh. Vinayak Nikam, Shiv Sena Vasai Taluka Pramukh, Vasai against Dainik Narveer Chim.;June 2, 1998;Upheld (Censured);Press and Defamation;AnnualReport1999
82.Complaint of Sh.Shivajirao Lomte, Advocate and Notary Public for Beed District against Marathwada Sathi.;June 2, 1998;Upheld (Directions);Press and Defamation;AnnualReport1999
83.Complaint of Sh. Balmik Prasad Tiwari, Madhya Pradesh against Editor, Dainik Bhaskar and Sh. Anil Kumar Tripathi, Correspondent, Dainik Bhaskar, M.P.;June 2, 1998;Upheld (Censured);Press and Defamation;AnnualReport1999
84. Complaint of Sh. Ashok Noronha, Director, M.P.Laghu Udyog Nigam Ltd., Bhopal against Dainik Bhaskar.;June 2, 1998;Upheld;Press and Defamation;AnnualReport1999
85. Complaint of Dr. Atmanand, Satna against Nav Swadesh, Satna.;June 2, 1998;Settled;Press and Defamation;AnnualReport1999
86. Complaint of Dr. (Mrs.) Shakti Sharma, against Darwaje Par Dastak, Neemuch.;June 2, 1998;Upheld (Censured);Press and Defamation;AnnualReport1999
87. Complaint of Sh. Sharad Gopal Rao Karandikar, Birsinghpur, Shahdol against Kirti Kranti, Hindi daily, Rewa.;June 2, 1998;Upheld (Censured);Press and Defamation;AnnualReport1999
88. Complaint of Sh. Devendra Singh Gaur, District Sagar, M.P. against Editor, Nav-bharat Times, Bilaspur.;June 2, 1998;Upheld (Directions);Press and Defamation;AnnualReport1999
89. Complaint of Sh. C Chennigappa, MLA, Bangalore against Hi Bangalore.;June 2, 1998;Upheld (Admonished);Press and Defamation;AnnualReport1999
90. Complaint of Sh. Lalbhai K Patel, Mehsana against Uttar Gujarat Express.;June 2, 1998;Dismissed on merits;Press and Defamation;AnnualReport1999
91. Complaint of Sh. Ram Prakash, Under Secretary, Lucknow Development Authority against Dainik Aaj, Lucknow.;June 2, 1998;Settled;Press and Defamation;AnnualReport1999
92. Complaint of Sh. Brahmanand Mishra, Principal, Mahatma Gandhi Government Hr. Sec. School, Kota against Editor, Dhaak, Kota (Rajasthan).;June 2, 1998;Upheld (Censured);Press and Defamation;AnnualReport1999
93. Complaint of Sh. Ashok Bhattacharya, Minister-in-charge, Municipal Affairs Department, Urban Development, Government of West Bengal, Calcutta against Editor, Ananda Bazar Patrika.;June 2, 1998;Upheld (Admonished);Press and Defamation;AnnualReport1999
94.Complaint of Sh. DR Vinaik, Yamunanagar against Lokhit Morcha Weekly, Yamunagar, Haryana.;August 4, 1998;Upheld (Censured);Press and Defamation;AnnualReport1999
95.Complaint of Sh. Sudhir Bhatnagar, Journalist & Writer, New Delhi against Bhatnagar Samachar, New Delhi.;August 4, 1998;Settled;Press and Defamation;AnnualReport1999
96.Complaint of Sh. Ashok Biswal, New Delhi against Dainik Jagran.;August 4, 1998;Dismissed for lack of substance;Press and Defamation;AnnualReport1999
97.Complaint of Sh. Mahabir Singh, Additional Deputy Commissioner of Police (Security), New Delhi against Public Asia.;August 4, 1998;Upheld (Censured);Press and Defamation;AnnualReport1999
98.Complaint of Major B.D. Gupta, Superin-tending Engineer, Constn. Circle No. 1, PWD B&R, Patiala against The Daily Pyas, Patiala (Punjab).;August 4, 1998;Upheld (Censured);Press and Defamation;AnnualReport1999
99.Complaint of Sh. C.P. Rajendran, Trivandrum against Malayalam, Kochi.;August 4, 1998;Dismissed on merits.;Press and Defamation;AnnualReport1999
100. Complaint of Dr. S.E. Anjaneyulu, Manjary Nursing Home, Hyderabad against Eenadu.;August 4, 1998;Dismissed on merits.;Press and Defamation;AnnualReport1999
100.Complaint of Dr. S.E. Anjaneyulu, Manjary Nursing Home, Hyderabad against Vaartha.;August 4, 1998;Upheld (Reprimanded);Press and Defamation;AnnualReport1999
101.Complaint of General Manager, Telecommunications, Guntur against Demand, Guntur.;August 4, 1998;Upheld (Censured);Press and Defamation;AnnualReport1999
102.Complaint of Mrs Rachel Chatterjee, IAS, Secretary to Government of A.P. against A.P. Times, Hyderabad.;August 4, 1998;Upheld (Censured);Press and Defamation;AnnualReport1999
103.Complaint of Smt. Rita Verma, M.P. through Smt. Suchitra A Chitala, Advocate, Supreme Court against The Telegraph, Calcutta.;August 4, 1998;Upheld (Reprimanded);Press and Defamation;AnnualReport1999
104.Complaint of Sh. V.K. Duggal, IAS, Commissioner of MCD, Delhi against Evening news, New Delhi.;August 4, 1998;Upheld (Warned);Press and Defamation;AnnualReport1999
105.Complaint of Dr. Tariq Mansoor, Secretary, AMU Staff Association & Club, Aligarh Muslim University, Aligarh against The Times of India, New Delhi.;August 4, 1998;Settled;Press and Defamation;AnnualReport1999
106.Complaint of Sh. Balraj Puri, Working Chairman, Regional Autonomy Committee, Jammu against, The Indian Express, New Delhi.;August 4, 1998;Settled ;Press and Defamation;AnnualReport1999
107.Complaint of the Director, Public Relations, Chandigarh Administration against Chandigarh Newsline, Chandigarh.;August 4, 1998;Upheld ;Press and Defamation;AnnualReport1999
108.Complaint of Dr. Dinesh Chandra, Director, G.B. Pant Hospital, New Delhi against Jansatta, N.D.;August 4, 1998;Upheld (Reprimanded);Press and Defamation;AnnualReport1999
109. Complaint of Sh. Hardev Singh, Chief Municipal Officer, Ghaziabad Municipal Corporation against Editor, Dainik Hint, Ghaziabad, U.P.;August 4, 1998;Upheld (Directions);Press and Defamation;AnnualReport1999
110.Complaint of Sh. Hamid Hussain, Incharge Telephone Centre Bilari against Bilari Mail, Bilari District Moradabad.;August 4, 1998;Upheld (Censured);Press and Defamation;AnnualReport1999
111.Complaint of Sh. Arjun Das, Haridwar against Himachal Times, Dehradun, U.P.;August 4, 1998;Settled;Press and Defamation;AnnualReport1999
112.Complaint of the Director, Kamla Nehru Institute of Technology, Sultanpur against Dainik Hindustan.;August 4, 1998;Upheld (Warned);Press and Defamation;AnnualReport1999
113.Complaint of Sh. Pramod Kumar, Ms. Anima Sinha and Ms. Sangita Sinha against Shanti Mitra.;August 4, 1998;Upheld (Censured);Press and Defamation;AnnualReport1999
114.Complaint of Sh. Arvind Kumar, Jr. Telecommunication Officer, Dakpatthar, Dehradun against Editor, Doon Dwar, Hindi Weekly.;August 4, 1998;Directions;Press and Defamation;AnnualReport1999
115.Complaint of Sh. Yadav Singh, U.P. against Dainik Aaj, Kanpur, U.P.;August 4, 1998;Upheld (Censured);Press and Defamation;AnnualReport1999
116.Complaint of Dr. D.S. Shukla, Chief Medical Officer, Fatehpur against Sh. Shailendra Dixit, Chief Editor, Dainik Aaj., Kanpur.;August 4, 1998;Upheld (Censured);Press and Defamation;AnnualReport1999
117.Complaint of Smt. Radha Rani Kapoor, Bareilly against Editor, Aaj, Bareilly, U.P.;August 4, 1998;Upheld (Censured);Press and Defamation;AnnualReport1999
118.Complaint of Sh. Nirmal Kumar Joshi, Member, Zila Panchyat, Pitheragarh against Dainik Jagran, Bareilly.;August 4, 1998;Closed with observations;Press and Defamation;AnnualReport1999
119. Complaint of Sh. Prakash Chandra Gupt, Manager, Arya Kanya Pathshala Inter College, Shahjahanpur against Dainik Jagran, Bareilly, U.P.;August 4, 1998;Upheld (Reprimanded);Press and Defamation;AnnualReport1999
120.Complaint of Sh. Arun Sinha, Navhind Papers & Publications Ltd., against Goa Scene.;October 5, 1998;Upheld (Admonished);Press and Defamation;AnnualReport1999
121.Complaint of Sh. S.C. Gupta, Director, Baron International Ltd., New Delhi against Mid-Day.;October 5, 1998;Upheld (Censured);Press and Defamation;AnnualReport1999
122.Complaint of Smt N Laxmi Parvathi, President, NTR Telegu Desam (LP), Hyderabad against Deccan Chronicle.;October 5, 1998;Upheld (Censured);Press and Defamation;AnnualReport1999
123.Complaint of Sh. V Ramachandraiah, IPS, Inspector General of Police, Spl. Protection Force (A.P.) Hyderabad against Deccan Chronicle, Securderabad.;October 5, 1998;Upheld (Censured);Press and Defamation;AnnualReport1999
124.Complaint of Sh. T Sambi Reddy, Jagalmudi against Vartha Daily, Hyderabad.;October 5, 1998;Upheld (Admonished);Press and Defamation;AnnualReport1999
124. Complaint of Sh. T Sambi Reddy, Jagalmudi against Eenadu, Hyderabad.;October 5, 1998;Dismissed ;Press and Defamation;AnnualReport1999
125.Complaint of the President, ISKCON, Bangalore against Hai Bangalore.;October 5, 1998;Upheld (Censured);Press and Defamation;AnnualReport1999
126.Complaint of Sh. Prabhakar B Kore, Belgaum against Hai Belgavi, Belgaum (Karnataka);October 5, 1998;Upheld (Warned);Press and Defamation;AnnualReport1999
127.Complaint of Sh. Durgappa, Municipal Councillor Basavanahalli Chikmangalur (through his advocate) against Hosadigantha, Kannada Daily.;October 5, 1998;Upheld (Admonished);Press and Defamation;AnnualReport1999
128.Complaint of Sh. Y Baburaju, Sub-Inspector, Police Station, Hadagali, Bellary, Karnataka against Editor Bellary Belagaithu, Bellary.;October 5, 1998;Dismissed on merits;Press and Defamation;AnnualReport1999
129.Complaint of Shri R.K. Prasad Rao, First Division Officer and Sh. V Hanumanthappa, Police Constable, Bellary against Asha Kiran.;October 5, 1998;Upheld (Admonished);Press and Defamation;AnnualReport1999
130.Complaint of Shri S.N. Linga Raju, Police Constable Tumkur (Karnataka) against Kannada Daily 'Praja Pragathi', Tumkur, Karnataka.;October 5, 1998;Upheld (Warned);Press and Defamation;AnnualReport1999
131.Complaint of Sh. Philipose Mathew, Reporter, Coffee Land Newspaper, Kodagu against Kodagu Ront.;October 5, 1998;Dismissed for lack of substance;Press and Defamation;AnnualReport1999
b. Complaint of Sh. Philipose Mathew, Reporter, Coffee Land Newspaper, Kodagu against The Shakti.;October 5, 1998;Dismissed for lack of substance;Press and Defamation;AnnualReport1999
132. Complaint of Shri Ashok Dhawad, Ex-MLA, Nagpur against Lokmat, Nagpur issue dated 21.2.97.;October  5,1998;Dismissed on merits;Press and Defamation;AnnualReport1999
b. Complaint of Shri Ashok Dhafwad, Ex-MLA, Nagpur against Tarun Bharat, Nagpur issue dated 21.2.97.;October  5,1998;Dismissed on merits;Press and Defamation;AnnualReport1999
c. Complaint of Shri Ashok Dhawad, Ex-MLA, Nagpur against Maharashtra Times, Mumbai issue dated 21.2.97.;October  5,1998;d. Complaintof Shri Ashok Dhawad, Ex-MLA, Nagpur against Lokmat, Nagpur issue dated 22.2.97.;Press and Defamation;AnnualReport1999
e. Complaint of Shri Ashok Dhawad, Ex-MLA, Nagpur against Tarun Bharat, Nagpur issue dated 22.2.97.;October  5,1998;d. Complaintof Shri Ashok Dhawad, Ex-MLA, Nagpur against Lokmat, Nagpur issue dated 22.2.97.;Press and Defamation;AnnualReport1999
f. Complaint of Sh. Ashok Dhawad, Ex-MLA, Nagpur against Maharashtra Times, Mumbai issue dated 22.2.97.;October  5,1998;d. Complaintof Shri Ashok Dhawad, Ex-MLA, Nagpur against Lokmat, Nagpur issue dated 22.2.97.;Press and Defamation;AnnualReport1999
133.Complaint of Shri Dev R Sud, Senior Vice President, Finolex Industries Ltd., against Ratangiri Express.;October  5,1998;Dismissed for misjoinder of parties.;Press and Defamation;AnnualReport1999
134.Complaint of Shri A.B. Malekar, Secretary, Maharashtra Public Service Commission, Mumbai against The Maharashtra Times.;October  5,1998;Upheld;Press and Defamation;AnnualReport1999
